membership_id,organization_id,person_id,role,start_time,end_time,confidence,evidence_id,synthetic_demo_record
MEM_0980,ORG_0481,P_03467,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0481_P_03467,True
MEM_0981,ORG_0481,P_00427,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0481_P_00427,True
MEM_0982,ORG_0481,P_00300,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0481_P_00300,True
MEM_0983,ORG_0482,P_00761,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0482_P_00761,True
MEM_0984,ORG_0483,P_02922,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0483_P_02922,True
MEM_0985,ORG_0484,P_02337,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0484_P_02337,True
MEM_0986,ORG_0484,P_01864,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0484_P_01864,True
MEM_0987,ORG_0485,P_04348,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0485_P_04348,True
MEM_0988,ORG_0485,P_02031,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0485_P_02031,True
MEM_0989,ORG_0485,P_04626,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0485_P_04626,True
MEM_0990,ORG_0486,P_03065,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0486_P_03065,True
MEM_0991,ORG_0486,P_01326,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0486_P_01326,True
MEM_0992,ORG_0487,P_00218,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0487_P_00218,True
MEM_0993,ORG_0487,P_01730,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0487_P_01730,True
MEM_0994,ORG_0488,P_00454,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0488_P_00454,True
MEM_0995,ORG_0489,P_04781,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0489_P_04781,True
MEM_0996,ORG_0489,P_01476,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0489_P_01476,True
MEM_0997,ORG_0489,P_03152,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0489_P_03152,True
MEM_0998,ORG_0490,P_03162,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0490_P_03162,True
MEM_0999,ORG_0490,P_00915,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0490_P_00915,True
MEM_1000,ORG_0490,P_03913,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0490_P_03913,True
MEM_1001,ORG_0491,P_01774,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0491_P_01774,True
MEM_1002,ORG_0491,P_04653,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0491_P_04653,True
MEM_1003,ORG_0492,P_02285,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0492_P_02285,True
MEM_1004,ORG_0493,P_01248,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0493_P_01248,True
MEM_1005,ORG_0493,P_01607,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0493_P_01607,True
MEM_1006,ORG_0493,P_04589,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0493_P_04589,True
MEM_1007,ORG_0494,P_01996,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0494_P_01996,True
MEM_1008,ORG_0494,P_01257,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0494_P_01257,True
MEM_1009,ORG_0495,P_04534,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0495_P_04534,True
MEM_1010,ORG_0495,P_03713,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0495_P_03713,True
MEM_1011,ORG_0496,P_01978,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0496_P_01978,True
MEM_1012,ORG_0497,P_03946,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0497_P_03946,True
MEM_1013,ORG_0498,P_03527,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0498_P_03527,True
MEM_1014,ORG_0499,P_00830,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0499_P_00830,True
MEM_1015,ORG_0499,P_03914,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0499_P_03914,True
MEM_1016,ORG_0499,P_01876,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0499_P_01876,True
MEM_1017,ORG_0500,P_00971,Director / Key Manager,2024-01-01,2026-12-31,0.99,EVI_ORG_REG_ORG_0500_P_00971,True
