event_id,event_type,timestamp,location_id,participants_json,attributes_json,synthetic_demo_record
EVT_0774,CrimeOccurrence,2027-04-12T01:38:50,LOC_0219,"['P_03347', 'P_03239']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0775,CrimeOccurrence,2027-04-13T16:24:09,LOC_0154,"['P_01892', 'P_01794', 'P_01768', 'P_01646', 'P_01559']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0776,CrimeOccurrence,2027-04-13T16:34:42,LOC_0181,"['P_02012', 'P_02361', 'P_02284', 'P_02289', 'P_02132']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0777,CrimeOccurrence,2027-04-14T05:00:21,LOC_0014,"['P_01726', 'P_03082', 'P_03772']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0778,CrimeOccurrence,2027-04-15T20:33:09,LOC_0141,"['P_03075', 'P_04898', 'P_00357', 'P_03210']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0779,CrimeOccurrence,2027-04-18T19:18:34,LOC_0073,"['P_02420', 'P_03272', 'P_03386', 'P_03182', 'P_03207']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0780,CrimeOccurrence,2027-04-19T05:00:47,LOC_0218,"['P_00798', 'P_00580', 'P_00800']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0781,CrimeOccurrence,2027-04-19T08:14:03,LOC_0124,"['P_04729', 'P_04810', 'P_04663']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0782,CrimeOccurrence,2027-04-19T21:42:28,LOC_0027,"['P_00313', 'P_00075', 'P_00682', 'P_00412']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0783,CrimeOccurrence,2027-04-22T21:41:34,LOC_0092,"['P_01189', 'P_03486', 'P_03086', 'P_03137', 'P_03085']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0784,CrimeOccurrence,2027-04-24T12:06:23,LOC_0161,"['P_04174', 'P_04319', 'P_04353', 'P_04436']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0785,CrimeOccurrence,2027-04-24T23:30:56,LOC_0168,"['P_03216', 'P_03291', 'P_03493', 'P_03250', 'P_03479']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0786,CrimeOccurrence,2027-05-04T00:56:19,LOC_0095,"['P_00733', 'P_00951', 'P_00865', 'P_00780', 'P_00735']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0787,CrimeOccurrence,2027-05-04T09:03:11,LOC_0147,"['P_00575', 'P_04272', 'P_04085']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0788,CrimeOccurrence,2027-05-05T01:23:40,LOC_0166,"['P_00775', 'P_00776', 'P_00744']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0789,CrimeOccurrence,2027-05-06T15:56:06,LOC_0233,"['P_02665', 'P_02872']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0790,CrimeOccurrence,2027-05-07T02:29:52,LOC_0133,"['P_00383', 'P_00038', 'P_00420', 'P_00162', 'P_00415']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0791,CrimeOccurrence,2027-05-07T03:26:03,LOC_0221,"['P_01217', 'P_01092', 'P_01017']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0792,CrimeOccurrence,2027-05-08T04:35:05,LOC_0148,"['P_01008', 'P_01140']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0793,CrimeOccurrence,2027-05-08T23:10:42,LOC_0077,"['P_00920', 'P_00694']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0794,CrimeOccurrence,2027-05-09T22:12:43,LOC_0169,"['P_02022', 'P_02243', 'P_00633', 'P_02083']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0795,CrimeOccurrence,2027-05-11T10:10:55,LOC_0054,"['P_02740', 'P_02804', 'P_02564', 'P_02756']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0796,CrimeOccurrence,2027-05-11T16:01:40,LOC_0037,"['P_01943', 'P_01677']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0797,CrimeOccurrence,2027-05-11T20:18:36,LOC_0072,"['P_04730', 'P_04903', 'P_04523']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0798,CrimeOccurrence,2027-05-12T08:46:44,LOC_0022,"['P_03128', 'P_03136', 'P_03161']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0799,CrimeOccurrence,2027-05-15T02:44:29,LOC_0148,"['P_01217', 'P_01025', 'P_01174']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0800,CrimeOccurrence,2027-05-17T20:10:33,LOC_0040,"['P_04286', 'P_04312', 'P_04063']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0801,CrimeOccurrence,2027-05-18T02:11:01,LOC_0085,"['P_00636', 'P_00536', 'P_00562', 'P_00925']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0802,CrimeOccurrence,2027-05-18T17:36:12,LOC_0026,"['P_01245', 'P_01013', 'P_01199']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0803,CrimeOccurrence,2027-05-19T01:29:43,LOC_0136,"['P_01216', 'P_01049', 'P_01447', 'P_01440']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0804,CrimeOccurrence,2027-05-20T16:45:05,LOC_0044,"['P_00820', 'P_02269']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0805,CrimeOccurrence,2027-05-21T21:28:24,LOC_0003,"['P_04520', 'P_04758', 'P_04721', 'P_03693', 'P_04357']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0806,CrimeOccurrence,2027-05-23T02:40:34,LOC_0189,"['P_01220', 'P_01328', 'P_01036']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0807,CrimeOccurrence,2027-05-23T02:51:19,LOC_0205,"['P_04955', 'P_04611', 'P_04838', 'P_04923', 'P_04987']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0808,CrimeOccurrence,2027-05-23T05:45:58,LOC_0105,"['P_01773', 'P_03405', 'P_01875', 'P_01560']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0809,CrimeOccurrence,2027-05-23T18:51:29,LOC_0242,"['P_00702', 'P_00652']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0810,CrimeOccurrence,2027-05-24T16:43:37,LOC_0174,"['P_04134', 'P_04463']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0811,CrimeOccurrence,2027-05-24T22:54:38,LOC_0004,"['P_04458', 'P_04344']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0812,CrimeOccurrence,2027-05-28T09:02:07,LOC_0063,"['P_00496', 'P_00316', 'P_00060', 'P_00500', 'P_00398']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0813,CrimeOccurrence,2027-05-28T20:25:26,LOC_0115,"['P_04784', 'P_04991']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0814,CrimeOccurrence,2027-05-29T08:01:46,LOC_0215,"['P_01870', 'P_01844', 'P_01571']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0815,CrimeOccurrence,2027-05-30T02:05:52,LOC_0234,"['P_04097', 'P_04196', 'P_03262', 'P_04158', 'P_04156']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0816,CrimeOccurrence,2027-05-30T06:31:36,LOC_0249,"['P_02025', 'P_02247', 'P_02425', 'P_02267']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0817,CrimeOccurrence,2027-05-31T11:03:44,LOC_0229,"['P_04320', 'P_04046']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0818,CrimeOccurrence,2027-06-01T02:57:26,LOC_0002,"['P_00112', 'P_00049', 'P_00371', 'P_00268', 'P_00349']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0819,CrimeOccurrence,2027-06-03T02:10:16,LOC_0106,"['P_04979', 'P_00831', 'P_00820', 'P_00635', 'P_00849']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0820,CrimeOccurrence,2027-06-03T04:33:46,LOC_0229,"['P_01853', 'P_01824', 'P_01748', 'P_01829', 'P_01912']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0821,CrimeOccurrence,2027-06-03T08:36:22,LOC_0192,"['P_03645', 'P_03600', 'P_03563']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0822,CrimeOccurrence,2027-06-03T10:09:19,LOC_0073,"['P_01538', 'P_01626']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0823,CrimeOccurrence,2027-06-08T03:44:34,LOC_0243,"['P_00178', 'P_00259', 'P_03478']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0824,CrimeOccurrence,2027-06-09T01:03:14,LOC_0196,"['P_04158', 'P_04156', 'P_04069']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0825,CrimeOccurrence,2027-06-09T17:32:36,LOC_0033,"['P_00068', 'P_03021', 'P_03186']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0826,CrimeOccurrence,2027-06-16T08:52:26,LOC_0075,"['P_00451', 'P_00427', 'P_04273', 'P_00015']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0827,CrimeOccurrence,2027-06-16T10:37:34,LOC_0018,"['P_01195', 'P_01210', 'P_01250']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0828,CrimeOccurrence,2027-06-17T05:34:16,LOC_0201,"['P_03516', 'P_03892', 'P_03775']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0829,CrimeOccurrence,2027-06-18T01:20:09,LOC_0162,"['P_03447', 'P_01411', 'P_01485']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0830,CrimeOccurrence,2027-06-18T07:32:32,LOC_0005,"['P_00163', 'P_00198', 'P_00434', 'P_00315']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0831,CrimeOccurrence,2027-06-20T14:51:32,LOC_0229,"['P_03194', 'P_03439', 'P_03337', 'P_03382']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0832,CrimeOccurrence,2027-06-22T16:54:59,LOC_0072,"['P_00134', 'P_00250', 'P_00424', 'P_00048']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0833,CrimeOccurrence,2027-06-22T19:09:55,LOC_0011,"['P_02514', 'P_02621']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0834,CrimeOccurrence,2027-06-24T07:56:00,LOC_0048,"['P_04874', 'P_04969']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0835,CrimeOccurrence,2027-06-24T20:58:31,LOC_0085,"['P_00794', 'P_00559']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0836,CrimeOccurrence,2027-06-25T00:49:39,LOC_0150,"['P_04235', 'P_04316', 'P_04273', 'P_04429']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0837,CrimeOccurrence,2027-06-25T19:23:42,LOC_0237,"['P_00337', 'P_00475', 'P_00102']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0838,CrimeOccurrence,2027-06-26T12:53:41,LOC_0012,"['P_03556', 'P_03984', 'P_03885']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0839,CrimeOccurrence,2027-06-26T22:00:54,LOC_0162,"['P_04591', 'P_04989', 'P_04670', 'P_04750']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0840,CrimeOccurrence,2027-06-29T10:25:12,LOC_0154,"['P_03888', 'P_03529', 'P_03956', 'P_00898', 'P_03929']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0841,CrimeOccurrence,2027-06-29T12:43:40,LOC_0043,"['P_04197', 'P_01992', 'P_01552', 'P_03768', 'P_01559']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0842,CrimeOccurrence,2027-06-30T13:10:28,LOC_0041,"['P_00382', 'P_04975', 'P_03870', 'P_03303']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0843,CrimeOccurrence,2027-06-30T21:01:58,LOC_0076,"['P_03522', 'P_03909', 'P_03731', 'P_03531']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0844,CrimeOccurrence,2027-07-01T10:37:33,LOC_0061,"['P_01835', 'P_01894']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0845,CrimeOccurrence,2027-07-03T18:43:11,LOC_0064,"['P_03387', 'P_01464', 'P_00998', 'P_01090']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0846,CrimeOccurrence,2027-07-03T19:30:06,LOC_0068,"['P_02847', 'P_03597', 'P_02515', 'P_02780']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0847,CrimeOccurrence,2027-07-03T21:39:52,LOC_0003,"['P_02055', 'P_02423', 'P_02023', 'P_02464']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0848,CrimeOccurrence,2027-07-05T22:50:40,LOC_0169,"['P_02146', 'P_02470']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0849,CrimeOccurrence,2027-07-08T02:28:28,LOC_0084,"['P_00708', 'P_00751', 'P_00955', 'P_00872', 'P_00784']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0850,CrimeOccurrence,2027-07-09T07:08:49,LOC_0196,"['P_01425', 'P_01251', 'P_01144', 'P_01232', 'P_01276']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0851,CrimeOccurrence,2027-07-09T18:58:47,LOC_0126,"['P_01516', 'P_01668', 'P_01933']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0852,CrimeOccurrence,2027-07-10T03:03:13,LOC_0210,"['P_01148', 'P_02991', 'P_02541']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0853,CrimeOccurrence,2027-07-10T05:15:20,LOC_0166,"['P_03264', 'P_04527', 'P_03494']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0854,CrimeOccurrence,2027-07-11T14:59:15,LOC_0099,"['P_00320', 'P_00097']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0855,CrimeOccurrence,2027-07-12T04:10:58,LOC_0136,"['P_00121', 'P_00359', 'P_00387']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0856,CrimeOccurrence,2027-07-14T03:55:50,LOC_0123,"['P_04177', 'P_04168', 'P_04040', 'P_04346']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0857,CrimeOccurrence,2027-07-15T09:56:01,LOC_0015,"['P_02992', 'P_02770', 'P_02687', 'P_02519']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0858,CrimeOccurrence,2027-07-15T19:36:32,LOC_0140,"['P_00174', 'P_00098']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0859,CrimeOccurrence,2027-07-19T01:29:59,LOC_0007,"['P_01241', 'P_01162']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0860,CrimeOccurrence,2027-07-19T15:37:47,LOC_0044,"['P_02161', 'P_02153', 'P_01883', 'P_01560', 'P_01851']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0861,CrimeOccurrence,2027-07-20T04:24:26,LOC_0237,"['P_04732', 'P_00736', 'P_00625', 'P_00543']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0862,CrimeOccurrence,2027-07-20T09:37:51,LOC_0086,"['P_01288', 'P_01238', 'P_01341']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0863,CrimeOccurrence,2027-07-21T11:30:36,LOC_0235,"['P_02206', 'P_02019', 'P_02135', 'P_02177']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0864,CrimeOccurrence,2027-07-21T12:12:27,LOC_0200,"['P_00706', 'P_00626']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0865,CrimeOccurrence,2027-07-21T20:04:24,LOC_0148,"['P_03920', 'P_03562']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0866,CrimeOccurrence,2027-07-23T23:13:04,LOC_0124,"['P_01283', 'P_01264', 'P_01232', 'P_01490', 'P_01251']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0867,CrimeOccurrence,2027-07-25T01:47:08,LOC_0236,"['P_03024', 'P_02732', 'P_02920']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0868,CrimeOccurrence,2027-07-25T02:02:11,LOC_0135,"['P_04464', 'P_04201', 'P_04469', 'P_02436', 'P_04413']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0869,CrimeOccurrence,2027-07-26T06:26:46,LOC_0218,"['P_02718', 'P_02964']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0870,CrimeOccurrence,2027-07-27T00:02:30,LOC_0093,"['P_00953', 'P_00903']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0871,CrimeOccurrence,2027-08-01T06:31:49,LOC_0063,"['P_02070', 'P_02463', 'P_02219', 'P_04814', 'P_02376']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0872,CrimeOccurrence,2027-08-01T10:51:50,LOC_0151,"['P_01478', 'P_01472', 'P_01221', 'P_01173', 'P_00628']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0873,CrimeOccurrence,2027-08-02T22:28:51,LOC_0094,"['P_03517', 'P_00240', 'P_03907']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0874,CrimeOccurrence,2027-08-03T19:07:59,LOC_0249,"['P_01297', 'P_01227', 'P_01036']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0875,CrimeOccurrence,2027-08-05T02:43:27,LOC_0074,"['P_02922', 'P_01978', 'P_02949', 'P_02764', 'P_03108']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0876,CrimeOccurrence,2027-08-06T01:19:23,LOC_0102,"['P_04950', 'P_04610', 'P_00003']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0877,CrimeOccurrence,2027-08-08T16:55:10,LOC_0109,"['P_04615', 'P_04995', 'P_04704', 'P_04540']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0878,CrimeOccurrence,2027-08-09T06:30:05,LOC_0103,"['P_03094', 'P_03093', 'P_03478']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0879,CrimeOccurrence,2027-08-11T09:56:51,LOC_0123,"['P_04582', 'P_04837']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0880,CrimeOccurrence,2027-08-11T11:17:22,LOC_0028,"['P_00448', 'P_00457', 'P_00287', 'P_00199']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0881,CrimeOccurrence,2027-08-12T10:22:33,LOC_0139,"['P_00230', 'P_00211', 'P_00353']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0882,CrimeOccurrence,2027-08-13T10:07:14,LOC_0025,"['P_01549', 'P_01744', 'P_01538']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0883,CrimeOccurrence,2027-08-14T22:35:51,LOC_0098,"['P_02755', 'P_03964']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0884,CrimeOccurrence,2027-08-15T05:34:12,LOC_0186,"['P_03262', 'P_03315', 'P_03358']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0885,CrimeOccurrence,2027-08-20T08:46:06,LOC_0151,"['P_02715', 'P_00120', 'P_02567', 'P_02894', 'P_02535']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0886,CrimeOccurrence,2027-08-21T03:36:18,LOC_0133,"['P_02425', 'P_02137', 'P_02021']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0887,CrimeOccurrence,2027-08-21T16:42:22,LOC_0133,"['P_01629', 'P_01498', 'P_01767']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0888,CrimeOccurrence,2027-08-23T10:03:31,LOC_0093,"['P_02676', 'P_02680', 'P_02797', 'P_02529', 'P_02963']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0889,CrimeOccurrence,2027-08-24T01:52:23,LOC_0156,"['P_03447', 'P_03054', 'P_03176']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0890,CrimeOccurrence,2027-08-24T16:00:37,LOC_0197,"['P_00798', 'P_00622']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0891,CrimeOccurrence,2027-08-27T11:11:46,LOC_0081,"['P_04496', 'P_04184']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0892,CrimeOccurrence,2027-08-28T16:01:51,LOC_0198,"['P_02501', 'P_02977', 'P_02945', 'P_02525']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0893,CrimeOccurrence,2027-09-03T05:02:16,LOC_0125,"['P_01289', 'P_01151']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0894,CrimeOccurrence,2027-09-03T23:44:58,LOC_0175,"['P_01077', 'P_01488', 'P_01358', 'P_01308', 'P_01057']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0895,CrimeOccurrence,2027-09-04T16:37:09,LOC_0144,"['P_04918', 'P_00468', 'P_02869']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0896,CrimeOccurrence,2027-09-05T11:56:27,LOC_0100,"['P_03007', 'P_03271']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0897,CrimeOccurrence,2027-09-05T15:55:40,LOC_0028,"['P_03991', 'P_03817', 'P_03901', 'P_03745', 'P_03775']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0898,CrimeOccurrence,2027-09-06T15:12:53,LOC_0017,"['P_03856', 'P_03549', 'P_03888']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0899,CrimeOccurrence,2027-09-06T21:18:40,LOC_0117,"['P_03651', 'P_03902']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0900,CrimeOccurrence,2027-09-07T09:05:06,LOC_0111,"['P_01918', 'P_01749', 'P_01513', 'P_01553']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0901,CrimeOccurrence,2027-09-07T13:23:33,LOC_0223,"['P_01795', 'P_01749']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0902,CrimeOccurrence,2027-09-08T07:41:50,LOC_0104,"['P_00685', 'P_00648', 'P_00550']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0903,CrimeOccurrence,2027-09-10T21:25:39,LOC_0141,"['P_01684', 'P_01557', 'P_01520', 'P_01754']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0904,CrimeOccurrence,2027-09-10T23:38:17,LOC_0248,"['P_01627', 'P_03491', 'P_01628', 'P_01965']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0905,CrimeOccurrence,2027-09-10T23:53:10,LOC_0048,"['P_03300', 'P_03188']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0906,CrimeOccurrence,2027-09-13T12:20:38,LOC_0013,"['P_04927', 'P_04739', 'P_04629']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0907,CrimeOccurrence,2027-09-15T02:01:32,LOC_0230,"['P_02593', 'P_02635']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0908,CrimeOccurrence,2027-09-15T10:28:20,LOC_0163,"['P_00706', 'P_00931', 'P_00848', 'P_00531', 'P_00998']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0909,CrimeOccurrence,2027-09-19T11:27:25,LOC_0054,"['P_01705', 'P_01538', 'P_01953', 'P_01644', 'P_01879']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0910,CrimeOccurrence,2027-09-20T11:48:07,LOC_0078,"['P_00118', 'P_00250', 'P_00019', 'P_03874']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0911,CrimeOccurrence,2027-09-22T17:45:44,LOC_0134,"['P_04434', 'P_04185', 'P_04318', 'P_04419', 'P_04011']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0912,CrimeOccurrence,2027-09-23T20:38:09,LOC_0105,"['P_03768', 'P_03510', 'P_03633', 'P_03855']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0913,CrimeOccurrence,2027-09-23T22:00:20,LOC_0023,"['P_03944', 'P_03584', 'P_03869', 'P_03520']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0914,CrimeOccurrence,2027-09-24T18:05:07,LOC_0192,"['P_03354', 'P_03370']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0915,CrimeOccurrence,2027-09-26T01:27:09,LOC_0219,"['P_03745', 'P_03639']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0916,CrimeOccurrence,2027-09-27T15:34:19,LOC_0220,"['P_03122', 'P_03163']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0917,CrimeOccurrence,2027-10-01T20:57:36,LOC_0201,"['P_03243', 'P_03401']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0918,CrimeOccurrence,2027-10-04T08:30:47,LOC_0004,"['P_02770', 'P_01358', 'P_02909', 'P_00851', 'P_02519']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0919,CrimeOccurrence,2027-10-05T09:37:44,LOC_0147,"['P_04971', 'P_04502', 'P_04915', 'P_04565']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0920,CrimeOccurrence,2027-10-08T12:35:53,LOC_0239,"['P_03223', 'P_04899']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0921,CrimeOccurrence,2027-10-09T01:11:28,LOC_0038,"['P_01254', 'P_01424', 'P_01116', 'P_01071', 'P_04796']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0922,CrimeOccurrence,2027-10-10T05:54:52,LOC_0215,"['P_04780', 'P_04944', 'P_04562', 'P_04727', 'P_04901']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0923,CrimeOccurrence,2027-10-10T10:31:20,LOC_0198,"['P_03584', 'P_03896']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0924,CrimeOccurrence,2027-10-11T00:34:12,LOC_0048,"['P_00835', 'P_00646', 'P_00956', 'P_00414', 'P_00603']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0925,CrimeOccurrence,2027-10-11T05:54:59,LOC_0022,"['P_03369', 'P_03098', 'P_00710', 'P_03058']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0926,CrimeOccurrence,2027-10-12T00:13:20,LOC_0071,"['P_04531', 'P_04747']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0927,CrimeOccurrence,2027-10-14T01:56:20,LOC_0127,"['P_02101', 'P_02195', 'P_02110']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0928,CrimeOccurrence,2027-10-14T06:45:45,LOC_0204,"['P_03202', 'P_03222']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0929,CrimeOccurrence,2027-10-15T17:38:52,LOC_0228,"['P_01744', 'P_00961', 'P_00626']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
