document_id,case_id,document_type,language,text_hash,raw_text_ref,source_id,created_at,synthetic_demo_record
DOC_FIR_0464,464,FIRST_INFORMATION_REPORT,English,02c22de4feea6092,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0464 | Station: Dharavi Police Station | Date: 2026-05-05
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2026-05-05 at approximately 02:15 hours near Dharavi Commercial Complex Sector-121, an incident adhering to MO category [ATM/Card Skimming Racket] was reported.

Accused / Suspects Mentioned in Report:

- Dakshesh Savant (Alias: D. Savant, Phone: Phone On Record)

- Lakshit Prasad (Alias: L. Prasad, Phone: Phone On Record)

- Dayamai Deep (Alias: D. Deep, Phone: Phone On Record)

- Ishaan Ganesh (Alias: I. Ganesh, Phone: Phone On Record)

- Hemang Chahal (Alias: H. Chahal, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Inspect Unattended Kiosk

2. Thereafter, Attach Skimmer Overlay

3. Thereafter, Install Pinhole Camera

4. Thereafter, Harvest Magnetic Stripe Data

5. Thereafter, Encode Cloned Cards

6. Thereafter, Execute Unauthorized Withdrawals


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000464,2026-05-05T02:15:09,True
DOC_FIR_0465,465,FIRST_INFORMATION_REPORT,English,603cb800aba7fe57,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0465 | Station: Byculla Police Station | Date: 2026-05-06
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2026-05-06 at approximately 14:29 hours near Crawford Market Sector-243, an incident adhering to MO category [Two-Wheeler Chain Snatching] was reported.

Accused / Suspects Mentioned in Report:

- Abdul Aggarwal (Alias: A. Aggarwal, Phone: Phone On Record)

- Joshua Nori (Alias: J. Nori, Phone: Phone On Record)

- Oscar Bath (Alias: O. Bath, Phone: Phone On Record)

- Vrishti Sidhu (Alias: V. Sidhu, Phone: Phone On Record)

- Indrajit Kapadia (Alias: I. Kapadia, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Survey Pedestrian Victim

2. Upon further inquiry into the sequence of events, it transpired that Approach On Unidentified Motorcycle

3. Upon further inquiry into the sequence of events, it transpired that Pillion Rider Snatches Valuable

4. Upon further inquiry into the sequence of events, it transpired that Accelerate Through Narrow By-Lanes

5. Upon further inquiry into the sequence of events, it transpired that Deliver Loot To Fencer


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000465,2026-05-06T14:29:58,True
DOC_FIR_0466,466,FIRST_INFORMATION_REPORT,English,e77840e68ec3ba9c,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0466 | Station: Andheri Police Station | Date: 2026-05-06
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2026-05-06 at approximately 14:45 hours near Kurla West Terminus Sector-246, an incident adhering to MO category [Cyber Fraud Call Center] was reported.

Accused / Suspects Mentioned in Report:

- Yuvraj Varty (Alias: Y. Varty, Phone: Phone On Record)

- Oni De (Alias: O. De, Phone: Phone On Record)

- Jack Chowdhury (Alias: J. Chowdhury, Phone: Phone On Record)

- Advaith Jayaraman (Alias: A. Jayaraman, Phone: Phone On Record)

- Gopal Roy (Alias: G. Roy, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Spoof Official Bank Helpline

2. The victim narrated that suddenly Contact Target Victim

3. The victim narrated that suddenly Induce Panic Regarding Account Block

4. The victim narrated that suddenly Extract Otp And Credentials

5. The victim narrated that suddenly Initiate Unauthorized Fund Transfer

6. The victim narrated that suddenly Layer Funds Across Mule Accounts


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000466,2026-05-06T14:45:38,True
DOC_FIR_0467,467,FIRST_INFORMATION_REPORT,English,b30d5a24103c6711,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0467 | Station: Ghatkopar Police Station | Date: 2026-05-08
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2026-05-08 at approximately 09:59 hours near Kurla West Terminus Sector-6, an incident adhering to MO category [Commercial Extortion Racket] was reported.

Accused / Suspects Mentioned in Report:

- Anthony Gour (Alias: A. Gour, Phone: Phone On Record)

- Gaurangi Dhawan (Alias: G. Dhawan, Phone: Phone On Record)

- Nicholas Dave (Alias: N. Dave, Phone: Phone On Record)

- Kala Sarma (Alias: K. Sarma, Phone: Phone On Record)

- Bhavani Devi (Alias: B. Devi, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Identify Prominent Local Trader

2. Upon further inquiry into the sequence of events, it transpired that Send Covert Intimidation Message

3. Upon further inquiry into the sequence of events, it transpired that Demand Recurring Protection Money

4. Upon further inquiry into the sequence of events, it transpired that Specify Hawala Or Cash Drop

5. Upon further inquiry into the sequence of events, it transpired that Verify Fund Receipt Via Courier


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Maruti Suzuki Swift)


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000467,2026-05-08T09:59:52,True
DOC_FIR_0468,468,FIRST_INFORMATION_REPORT,English,c1e521079f7a611c,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0468 | Station: Malad Police Station | Date: 2026-05-09
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2026-05-09 at approximately 12:19 hours near Byculla Market Sector-75, an incident adhering to MO category [Narcotics Courier Network] was reported.

Accused / Suspects Mentioned in Report:

- Dayamai Deep (Alias: D. Deep, Phone: Phone On Record)

- Vedika Chauhan (Alias: V. Chauhan, Phone: Phone On Record)

- Chavvi Dugal (Alias: C. Dugal, Phone: Phone On Record)

- Daksha Dani (Alias: D. Dani, Phone: Phone On Record)

- Devika Mitra (Alias: D. Mitra, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Procure Contraband Consignment

2. Thereafter, Conceal In Commercial Cargo

3. Thereafter, Transport Via Interstate Transport

4. Thereafter, Drop At Designated Transit Point

5. Thereafter, Handoff To Local Distributor


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Maruti Suzuki Swift)


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000468,2026-05-09T12:19:35,True
DOC_FIR_0469,469,FIRST_INFORMATION_REPORT,English,47a8a741812660b3,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0469 | Station: Ghatkopar Police Station | Date: 2026-05-09
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2026-05-09 at approximately 13:25 hours near Chembur Colony Sector-112, an incident adhering to MO category [Vehicle Theft Ring] was reported.

Accused / Suspects Mentioned in Report:

- Reyansh Mani (Alias: R. Mani, Phone: Phone On Record)

- Neel Puri (Alias: N. Puri, Phone: Phone On Record)

- Nathan Narang (Alias: N. Narang, Phone: Phone On Record)

- Teerth Bhandari (Alias: T. Bhandari, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Observe Target Vehicle

2. Upon further inquiry into the sequence of events, it transpired that Approach With Master Key Or Device

3. Upon further inquiry into the sequence of events, it transpired that Disable Security Tracker

4. Upon further inquiry into the sequence of events, it transpired that Steal And Drive Away

5. Upon further inquiry into the sequence of events, it transpired that Replace Plate Number

6. Upon further inquiry into the sequence of events, it transpired that Transport To Outstation Warehouse


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000469,2026-05-09T13:25:51,True
DOC_FIR_0470,470,FIRST_INFORMATION_REPORT,English,eac9fd4e750963d5,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0470 | Station: Andheri Police Station | Date: 2026-05-09
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2026-05-09 at approximately 15:52 hours near Lower Parel Business Park Sector-230, an incident adhering to MO category [ATM/Card Skimming Racket] was reported.

Accused / Suspects Mentioned in Report:

- Lucky Manda (Alias: L. Manda, Phone: Phone On Record)

- Nihal Sampath (Alias: N. Sampath, Phone: Phone On Record)

- Balvan Pandey (Alias: B. Pandey, Phone: Phone On Record)

- Manthan Bobal (Alias: M. Bobal, Phone: Phone On Record)

- Lopa Char (Alias: L. Char, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Inspect Unattended Kiosk

2. The victim narrated that suddenly Attach Skimmer Overlay

3. The victim narrated that suddenly Install Pinhole Camera

4. The victim narrated that suddenly Harvest Magnetic Stripe Data

5. The victim narrated that suddenly Encode Cloned Cards

6. The victim narrated that suddenly Execute Unauthorized Withdrawals


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000470,2026-05-09T15:52:05,True
DOC_FIR_0471,471,FIRST_INFORMATION_REPORT,English,42af6ccddbd31ed7,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0471 | Station: Chembur Police Station | Date: 2026-05-11
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2026-05-11 at approximately 20:05 hours near Malad Link Road Sector-13, an incident adhering to MO category [Two-Wheeler Chain Snatching] was reported.

Accused / Suspects Mentioned in Report:

- Jack Sawhney (Alias: J. Sawhney, Phone: Phone On Record)

- Tanay Walia (Alias: T. Walia, Phone: Phone On Record)

- Bimala Sabharwal (Alias: B. Sabharwal, Phone: Phone On Record)

- Owen Saxena (Alias: O. Saxena, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Survey Pedestrian Victim

2. Upon further inquiry into the sequence of events, it transpired that Approach On Unidentified Motorcycle

3. Upon further inquiry into the sequence of events, it transpired that Pillion Rider Snatches Valuable

4. Upon further inquiry into the sequence of events, it transpired that Accelerate Through Narrow By-Lanes

5. Upon further inquiry into the sequence of events, it transpired that Deliver Loot To Fencer


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Maruti Suzuki Swift)


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000471,2026-05-11T20:05:40,True
DOC_FIR_0472,472,FIRST_INFORMATION_REPORT,English,0abcdd4a55c310de,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0472 | Station: Andheri Police Station | Date: 2026-05-11
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2026-05-11 at approximately 22:05 hours near Navi Mumbai Vashi Sector 17 Sector-178, an incident adhering to MO category [Cyber Fraud Call Center] was reported.

Accused / Suspects Mentioned in Report:

- Hemang Som (Alias: H. Som, Phone: Phone On Record)

- Rajata Sami (Alias: R. Sami, Phone: Phone On Record)

- Chavvi Chaudhuri (Alias: C. Chaudhuri, Phone: Phone On Record)

- Alka Madan (Alias: A. Madan, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Spoof Official Bank Helpline

2. Thereafter, Contact Target Victim

3. Thereafter, Induce Panic Regarding Account Block

4. Thereafter, Extract Otp And Credentials

5. Thereafter, Initiate Unauthorized Fund Transfer

6. Thereafter, Layer Funds Across Mule Accounts


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000472,2026-05-11T22:05:16,True
DOC_FIR_0473,473,FIRST_INFORMATION_REPORT,English,f123741d65888b4e,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0473 | Station: Ghatkopar Police Station | Date: 2026-05-13
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2026-05-13 at approximately 12:14 hours near Colaba Causeway Sector-82, an incident adhering to MO category [Commercial Extortion Racket] was reported.

Accused / Suspects Mentioned in Report:

- Saumya Ben (Alias: S. Ben, Phone: Phone On Record)

- Advay Bora (Alias: A. Bora, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Identify Prominent Local Trader

2. Thereafter, Send Covert Intimidation Message

3. Thereafter, Demand Recurring Protection Money

4. Thereafter, Specify Hawala Or Cash Drop

5. Thereafter, Verify Fund Receipt Via Courier


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Royal Enfield Classic 350)


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000473,2026-05-13T12:14:17,True
