CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,Latitude,Longitude,BriefFacts,SourceSystem,SourceRecordID,SourceVersion,synthetic_demo_record
298,CR/0298/2025,CASE_2025_0298,2025-11-12T20:24:24,POL_256,PS_GHATKOPAR,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-11-12T20:24:24,2025-11-12T20:24:24,2025-11-12T20:24:24,19.121317,72.84069,Incident reported at Tardeo Road Sector-60 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000298,v1.0,True
299,CR/0299/2025,CASE_2025_0299,2025-11-14T11:52:33,POL_851,PS_WORLI,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-11-14T11:52:33,2025-11-14T11:52:33,2025-11-14T11:52:33,19.255932,72.983203,Incident reported at Crawford Market Sector-143 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000299,v1.0,True
300,CR/0300/2025,CASE_2025_0300,2025-11-14T14:51:51,POL_376,PS_MALAD,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-11-14T14:51:51,2025-11-14T14:51:51,2025-11-14T14:51:51,19.24434,72.76625,Incident reported at Juhu Tara Road Sector-27 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000300,v1.0,True
301,CR/0301/2025,CASE_2025_0301,2025-11-15T11:54:00,POL_893,PS_BORIVALI,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-11-15T11:54:00,2025-11-15T11:54:00,2025-11-15T11:54:00,19.210901,72.789558,Incident reported at Borivali West Station Area Sector-114 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000301,v1.0,True
302,CR/0302/2025,CASE_2025_0302,2025-11-19T13:26:08,POL_546,PS_GHATKOPAR,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-11-19T13:26:08,2025-11-19T13:26:08,2025-11-19T13:26:08,19.160916,72.864293,Incident reported at Sewri Timber Market Sector-156 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000302,v1.0,True
303,CR/0303/2025,CASE_2025_0303,2025-11-20T11:40:30,POL_374,PS_CHEMBUR,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-11-20T11:40:30,2025-11-20T11:40:30,2025-11-20T11:40:30,18.978942,72.946946,Incident reported at Dharavi Commercial Complex Sector-1 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000303,v1.0,True
304,CR/0304/2025,CASE_2025_0304,2025-11-20T15:30:51,POL_950,PS_JUHU,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-11-20T15:30:51,2025-11-20T15:30:51,2025-11-20T15:30:51,19.119845,72.913064,Incident reported at Thane Station West Sector-77 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000304,v1.0,True
305,CR/0305/2025,CASE_2025_0305,2025-11-21T02:09:14,POL_561,PS_BANDRA,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-11-21T02:09:14,2025-11-21T02:09:14,2025-11-21T02:09:14,19.118844,72.931565,Incident reported at Navi Mumbai Vashi Sector 17 Sector-118 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000305,v1.0,True
306,CR/0306/2025,CASE_2025_0306,2025-11-23T07:18:46,POL_683,PS_KURLA,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-11-23T07:18:46,2025-11-23T07:18:46,2025-11-23T07:18:46,19.217934,72.978491,Incident reported at Kurla West Terminus Sector-146 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000306,v1.0,True
307,CR/0307/2025,CASE_2025_0307,2025-11-23T17:25:39,POL_488,PS_BORIVALI,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-11-23T17:25:39,2025-11-23T17:25:39,2025-11-23T17:25:39,19.02543,72.97632,Incident reported at Lower Parel Business Park Sector-10 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000307,v1.0,True
308,CR/0308/2025,CASE_2025_0308,2025-11-23T19:26:50,POL_606,PS_JUHU,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-11-23T19:26:50,2025-11-23T19:26:50,2025-11-23T19:26:50,19.209002,72.984237,Incident reported at Chembur Colony Sector-112 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000308,v1.0,True
309,CR/0309/2025,CASE_2025_0309,2025-11-24T20:51:28,POL_599,PS_JUHU,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-11-24T20:51:28,2025-11-24T20:51:28,2025-11-24T20:51:28,18.976732,72.983638,Incident reported at Tardeo Road Sector-200 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000309,v1.0,True
310,CR/0310/2025,CASE_2025_0310,2025-11-25T02:38:28,POL_916,PS_KURLA,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-11-25T02:38:28,2025-11-25T02:38:28,2025-11-25T02:38:28,19.187287,72.797873,Incident reported at Borivali West Station Area Sector-154 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000310,v1.0,True
311,CR/0311/2025,CASE_2025_0311,2025-11-25T14:42:56,POL_386,PS_ANDHERI,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-11-25T14:42:56,2025-11-25T14:42:56,2025-11-25T14:42:56,19.040161,72.763439,Incident reported at Ghatkopar Central Mall Sector-111 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000311,v1.0,True
312,CR/0312/2025,CASE_2025_0312,2025-11-30T00:33:29,POL_382,PS_BORIVALI,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-11-30T00:33:29,2025-11-30T00:33:29,2025-11-30T00:33:29,18.92923,72.947982,Incident reported at Dadar TT Circle Sector-68 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000312,v1.0,True
313,CR/0313/2025,CASE_2025_0313,2025-12-01T04:11:58,POL_629,PS_MALAD,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-01T04:11:58,2025-12-01T04:11:58,2025-12-01T04:11:58,19.112666,72.943856,Incident reported at Ghatkopar Central Mall Sector-51 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000313,v1.0,True
314,CR/0314/2025,CASE_2025_0314,2025-12-03T19:42:11,POL_347,PS_KURLA,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-03T19:42:11,2025-12-03T19:42:11,2025-12-03T19:42:11,18.998695,72.87277,Incident reported at Worli Sea Face Sector-69 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000314,v1.0,True
315,CR/0315/2025,CASE_2025_0315,2025-12-04T14:57:25,POL_600,PS_CHEMBUR,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-04T14:57:25,2025-12-04T14:57:25,2025-12-04T14:57:25,19.112386,72.851242,Incident reported at Worli Sea Face Sector-89 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000315,v1.0,True
316,CR/0316/2025,CASE_2025_0316,2025-12-05T07:50:21,POL_807,PS_MALAD,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-05T07:50:21,2025-12-05T07:50:21,2025-12-05T07:50:21,19.133717,72.90334,Incident reported at Byculla Market Sector-175 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000316,v1.0,True
317,CR/0317/2025,CASE_2025_0317,2025-12-05T21:41:56,POL_828,PS_GHATKOPAR,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-05T21:41:56,2025-12-05T21:41:56,2025-12-05T21:41:56,18.928921,72.826461,Incident reported at Crawford Market Sector-243 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000317,v1.0,True
318,CR/0318/2025,CASE_2025_0318,2025-12-10T15:49:45,POL_911,PS_GHATKOPAR,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-10T15:49:45,2025-12-10T15:49:45,2025-12-10T15:49:45,19.121276,72.953186,Incident reported at Sewri Timber Market Sector-116 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000318,v1.0,True
319,CR/0319/2025,CASE_2025_0319,2025-12-11T03:26:27,POL_401,PS_COLABA,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-11T03:26:27,2025-12-11T03:26:27,2025-12-11T03:26:27,19.202376,72.774915,Incident reported at Juhu Tara Road Sector-187 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000319,v1.0,True
320,CR/0320/2025,CASE_2025_0320,2025-12-14T13:29:31,POL_808,PS_KURLA,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-14T13:29:31,2025-12-14T13:29:31,2025-12-14T13:29:31,19.206186,72.823772,Incident reported at Kurla West Terminus Sector-66 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000320,v1.0,True
321,CR/0321/2025,CASE_2025_0321,2025-12-15T14:31:02,POL_779,PS_KURLA,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-15T14:31:02,2025-12-15T14:31:02,2025-12-15T14:31:02,19.266236,72.854828,Incident reported at Dadar TT Circle Sector-168 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000321,v1.0,True
322,CR/0322/2025,CASE_2025_0322,2025-12-15T23:52:59,POL_584,PS_BORIVALI,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-15T23:52:59,2025-12-15T23:52:59,2025-12-15T23:52:59,18.953631,72.762898,Incident reported at Andheri East MIDC Sector-165 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000322,v1.0,True
323,CR/0323/2025,CASE_2025_0323,2025-12-16T11:50:00,POL_452,PS_MALAD,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-16T11:50:00,2025-12-16T11:50:00,2025-12-16T11:50:00,19.161063,72.773371,Incident reported at Andheri East MIDC Sector-125 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000323,v1.0,True
324,CR/0324/2025,CASE_2025_0324,2025-12-19T05:08:57,POL_663,PS_WORLI,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-19T05:08:57,2025-12-19T05:08:57,2025-12-19T05:08:57,19.275815,72.800393,Incident reported at Dharavi Commercial Complex Sector-41 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000324,v1.0,True
325,CR/0325/2025,CASE_2025_0325,2025-12-19T15:10:00,POL_819,PS_JUHU,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-19T15:10:00,2025-12-19T15:10:00,2025-12-19T15:10:00,18.894594,72.92897,Incident reported at Sewri Timber Market Sector-176 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000325,v1.0,True
326,CR/0326/2025,CASE_2025_0326,2025-12-19T18:28:27,POL_413,PS_GHATKOPAR,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-19T18:28:27,2025-12-19T18:28:27,2025-12-19T18:28:27,19.050558,72.859206,Incident reported at Navi Mumbai Vashi Sector 17 Sector-58 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000326,v1.0,True
327,CR/0327/2025,CASE_2025_0327,2025-12-20T08:03:35,POL_223,PS_ANDHERI,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-20T08:03:35,2025-12-20T08:03:35,2025-12-20T08:03:35,19.15288,72.871426,Incident reported at Juhu Tara Road Sector-147 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000327,v1.0,True
328,CR/0328/2025,CASE_2025_0328,2025-12-20T13:49:52,POL_423,PS_CHEMBUR,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-20T13:49:52,2025-12-20T13:49:52,2025-12-20T13:49:52,19.062176,72.919861,Incident reported at Sewri Timber Market Sector-36 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000328,v1.0,True
329,CR/0329/2025,CASE_2025_0329,2025-12-21T06:22:29,POL_648,PS_BANDRA,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-21T06:22:29,2025-12-21T06:22:29,2025-12-21T06:22:29,19.20109,72.869676,Incident reported at Lower Parel Business Park Sector-250 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000329,v1.0,True
330,CR/0330/2025,CASE_2025_0330,2025-12-22T15:23:55,POL_296,PS_CHEMBUR,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-22T15:23:55,2025-12-22T15:23:55,2025-12-22T15:23:55,19.20586,72.777159,Incident reported at Colaba Causeway Sector-82 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000330,v1.0,True
331,CR/0331/2025,CASE_2025_0331,2025-12-23T16:31:13,POL_595,PS_KURLA,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-23T16:31:13,2025-12-23T16:31:13,2025-12-23T16:31:13,18.987036,72.865578,Incident reported at Worli Sea Face Sector-229 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000331,v1.0,True
332,CR/0332/2025,CASE_2025_0332,2025-12-25T22:21:00,POL_703,PS_ANDHERI,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-25T22:21:00,2025-12-25T22:21:00,2025-12-25T22:21:00,19.169041,72.915148,Incident reported at Dadar TT Circle Sector-48 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000332,v1.0,True
333,CR/0333/2025,CASE_2025_0333,2025-12-26T18:29:10,POL_389,PS_MALAD,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-26T18:29:10,2025-12-26T18:29:10,2025-12-26T18:29:10,19.263046,72.971017,Incident reported at Chembur Colony Sector-92 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000333,v1.0,True
334,CR/0334/2025,CASE_2025_0334,2025-12-27T08:17:11,POL_403,PS_BANDRA,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-27T08:17:11,2025-12-27T08:17:11,2025-12-27T08:17:11,19.005832,72.976442,Incident reported at Colaba Causeway Sector-122 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000334,v1.0,True
335,CR/0335/2025,CASE_2025_0335,2025-12-27T23:42:12,POL_283,PS_KURLA,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-27T23:42:12,2025-12-27T23:42:12,2025-12-27T23:42:12,18.883042,72.839915,Incident reported at Borivali West Station Area Sector-194 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000335,v1.0,True
336,CR/0336/2025,CASE_2025_0336,2025-12-29T13:48:12,POL_825,PS_ANDHERI,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-29T13:48:12,2025-12-29T13:48:12,2025-12-29T13:48:12,19.057589,72.904763,Incident reported at Bandra Kurla Complex Sector-104 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000336,v1.0,True
337,CR/0337/2025,CASE_2025_0337,2025-12-29T20:04:20,POL_380,PS_MALAD,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-29T20:04:20,2025-12-29T20:04:20,2025-12-29T20:04:20,18.975644,72.989282,Incident reported at Byculla Market Sector-135 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000337,v1.0,True
338,CR/0338/2025,CASE_2025_0338,2025-12-31T01:52:14,POL_666,PS_COLABA,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-31T01:52:14,2025-12-31T01:52:14,2025-12-31T01:52:14,18.992883,72.879976,Incident reported at Thane Station West Sector-117 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000338,v1.0,True
339,CR/0339/2025,CASE_2025_0339,2025-12-31T23:29:59,POL_229,PS_ANDHERI,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-12-31T23:29:59,2025-12-31T23:29:59,2025-12-31T23:29:59,19.058992,72.781487,Incident reported at Malad Link Road Sector-133 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000339,v1.0,True
340,CR/0340/2025,CASE_2025_0340,2026-01-01T12:48:25,POL_205,PS_BYCULLA,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2026-01-01T12:48:25,2026-01-01T12:48:25,2026-01-01T12:48:25,18.913298,72.919311,Incident reported at Crawford Market Sector-43 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000340,v1.0,True
341,CR/0341/2025,CASE_2025_0341,2026-01-03T12:01:19,POL_391,PS_COLABA,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2026-01-03T12:01:19,2026-01-03T12:01:19,2026-01-03T12:01:19,19.268642,72.878973,Incident reported at Juhu Tara Road Sector-47 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000341,v1.0,True
342,CR/0342/2025,CASE_2025_0342,2026-01-05T17:16:03,POL_551,PS_GHATKOPAR,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2026-01-05T17:16:03,2026-01-05T17:16:03,2026-01-05T17:16:03,19.237965,72.857636,Incident reported at Kurla West Terminus Sector-26 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000342,v1.0,True
343,CR/0343/2025,CASE_2025_0343,2026-01-08T07:58:41,POL_152,PS_JUHU,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2026-01-08T07:58:41,2026-01-08T07:58:41,2026-01-08T07:58:41,19.256777,72.86559,Incident reported at Juhu Tara Road Sector-167 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000343,v1.0,True
344,CR/0344/2025,CASE_2025_0344,2026-01-09T13:05:39,POL_216,PS_ANDHERI,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2026-01-09T13:05:39,2026-01-09T13:05:39,2026-01-09T13:05:39,19.139565,72.859439,Incident reported at Dharavi Commercial Complex Sector-181 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000344,v1.0,True
345,CR/0345/2025,CASE_2025_0345,2026-01-10T10:44:56,POL_603,PS_BANDRA,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2026-01-10T10:44:56,2026-01-10T10:44:56,2026-01-10T10:44:56,18.901633,72.775442,Incident reported at Navi Mumbai Vashi Sector 17 Sector-98 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000345,v1.0,True
346,CR/0346/2025,CASE_2025_0346,2026-01-10T14:06:19,POL_744,PS_BANDRA,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2026-01-10T14:06:19,2026-01-10T14:06:19,2026-01-10T14:06:19,18.881663,72.968174,Incident reported at Thane Station West Sector-197 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000346,v1.0,True
347,CR/0347/2025,CASE_2025_0347,2026-01-11T22:49:15,POL_255,PS_BYCULLA,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2026-01-11T22:49:15,2026-01-11T22:49:15,2026-01-11T22:49:15,19.090905,72.774701,Incident reported at Kurla West Terminus Sector-246 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000347,v1.0,True
348,CR/0348/2025,CASE_2025_0348,2026-01-13T12:33:57,POL_411,PS_DHARAVI,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2026-01-13T12:33:57,2026-01-13T12:33:57,2026-01-13T12:33:57,19.210625,72.933227,Incident reported at Dharavi Commercial Complex Sector-61 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000348,v1.0,True
349,CR/0349/2025,CASE_2025_0349,2026-01-13T16:42:41,POL_221,PS_BANDRA,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2026-01-13T16:42:41,2026-01-13T16:42:41,2026-01-13T16:42:41,18.889215,72.872819,Incident reported at Kurla West Terminus Sector-226 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000349,v1.0,True
350,CR/0350/2025,CASE_2025_0350,2026-01-13T20:39:09,POL_720,PS_MALAD,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2026-01-13T20:39:09,2026-01-13T20:39:09,2026-01-13T20:39:09,19.266236,72.854828,Incident reported at Dadar TT Circle Sector-168 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000350,v1.0,True
351,CR/0351/2025,CASE_2025_0351,2026-01-14T01:39:52,POL_331,PS_BORIVALI,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2026-01-14T01:39:52,2026-01-14T01:39:52,2026-01-14T01:39:52,19.252533,72.870929,Incident reported at Dadar TT Circle Sector-28 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000351,v1.0,True
352,CR/0352/2025,CASE_2025_0352,2026-01-18T17:19:50,POL_561,PS_MALAD,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2026-01-18T17:19:50,2026-01-18T17:19:50,2026-01-18T17:19:50,19.077698,72.836735,Incident reported at Thane Station West Sector-217 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000352,v1.0,True
353,CR/0353/2025,CASE_2025_0353,2026-01-18T23:37:09,POL_980,PS_GHATKOPAR,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2026-01-18T23:37:09,2026-01-18T23:37:09,2026-01-18T23:37:09,18.992985,72.964705,Incident reported at Sewri Timber Market Sector-216 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000353,v1.0,True
