vehicle_id,registration_hash,type,make_model,owner_person_id,synthetic_demo_record
VEH_1589,a784a7cddfc6bde1,Four-Wheeler,Honda City,P_04047,True
VEH_1590,832973fc7a4bdc41,Four-Wheeler,Mahindra Scorpio,P_00333,True
VEH_1591,5cb80081f08e9697,Two-Wheeler,Bajaj Pulsar,P_02320,True
VEH_1592,a6402511953a9e38,Four-Wheeler,TVS Jupiter,P_00676,True
VEH_1593,be6f8af75316a4b5,Commercial Auto,Bajaj Pulsar,P_03026,True
VEH_1594,34b5117859cd5bc7,Two-Wheeler,Tata Nexon,P_00149,True
VEH_1595,1ce1c1bb4143e81a,Commercial Auto,Toyota Innova,P_01667,True
VEH_1596,eb330dfb75063c0a,Commercial Auto,Toyota Innova,P_03073,True
VEH_1597,75e79172cfdf531f,Two-Wheeler,Royal Enfield Classic 350,P_03618,True
VEH_1598,8eb59c760148770f,Four-Wheeler,Maruti Suzuki Swift,P_01141,True
VEH_1599,cbef828d0166fdce,Commercial Auto,Bajaj Pulsar,P_03660,True
VEH_1600,48c398ba79ffbc91,Commercial Auto,Maruti Suzuki Swift,P_04445,True
VEH_1601,ef0c0ab974f1063e,Two-Wheeler,Tata Nexon,P_03831,True
VEH_1602,f97da21976b90327,Commercial Auto,Tata Nexon,P_01821,True
VEH_1603,0fb9cff223b51fff,Two-Wheeler,Hyundai Creta,P_04588,True
VEH_1604,b35c750943578f8d,Two-Wheeler,Royal Enfield Classic 350,P_00569,True
VEH_1605,46f1603293b5d38c,Four-Wheeler,Hyundai Creta,P_00260,True
VEH_1606,9269b1744efc8912,Four-Wheeler,Royal Enfield Classic 350,P_03346,True
VEH_1607,caaebc51ead77be5,Four-Wheeler,Tata Nexon,P_03755,True
VEH_1608,90a3651cf31d6491,Cargo Truck,Mahindra Scorpio,P_01042,True
VEH_1609,68c6a197368a4b63,Four-Wheeler,Bajaj Pulsar,P_03066,True
VEH_1610,9052433437293f7d,Commercial Auto,Mahindra Scorpio,P_02167,True
VEH_1611,3fb16f1d4636a691,Cargo Truck,Tata Nexon,P_01183,True
VEH_1612,1653d683aacfc714,Four-Wheeler,Royal Enfield Classic 350,P_00207,True
VEH_1613,e730c33ba36af748,Commercial Auto,TVS Jupiter,P_01680,True
VEH_1614,9414195f76aa10c3,Four-Wheeler,Bajaj Pulsar,P_03456,True
VEH_1615,cdbe3386faeb048d,Two-Wheeler,Toyota Innova,P_00832,True
VEH_1616,ea0aedec669052bd,Cargo Truck,Maruti Suzuki Swift,P_04269,True
VEH_1617,d35bbe64f3b08d72,Two-Wheeler,Royal Enfield Classic 350,P_01251,True
VEH_1618,b88875ce4c773313,Cargo Truck,Royal Enfield Classic 350,P_04068,True
VEH_1619,411a091b47e4d637,Four-Wheeler,TVS Jupiter,P_03827,True
VEH_1620,347751faf1714abb,Cargo Truck,Maruti Suzuki Swift,P_00300,True
VEH_1621,d1172d3a0fa7f7dc,Two-Wheeler,TVS Jupiter,P_02017,True
VEH_1622,963dc4fec0ff1b95,Commercial Auto,Honda City,P_00440,True
VEH_1623,14c5825e940610dd,Two-Wheeler,Tata Nexon,P_00905,True
VEH_1624,85b9d4bdb6c744f9,Commercial Auto,Toyota Innova,P_01341,True
VEH_1625,d172d223cee99b49,Four-Wheeler,Honda City,P_02367,True
VEH_1626,d6136540dbb6756e,Four-Wheeler,Mahindra Scorpio,P_04075,True
VEH_1627,15344f2254d2b751,Two-Wheeler,Mahindra Scorpio,P_02513,True
VEH_1628,4f886ac138d32608,Four-Wheeler,Bajaj Pulsar,P_01465,True
VEH_1629,1bb3a6cbaf4aceca,Cargo Truck,Bajaj Pulsar,P_00191,True
VEH_1630,9aa19e74f2c412f1,Four-Wheeler,Hyundai Creta,P_00826,True
VEH_1631,6e12e01972ca0217,Commercial Auto,Honda City,P_01607,True
VEH_1632,5ac2455802c19e3e,Four-Wheeler,Hyundai Creta,P_03289,True
VEH_1633,b8c2010c3755cbc2,Cargo Truck,Maruti Suzuki Swift,P_01964,True
VEH_1634,120ef9974464e22c,Four-Wheeler,Royal Enfield Classic 350,P_00434,True
VEH_1635,dbc2eab9e1595a24,Cargo Truck,Hyundai Creta,P_04872,True
VEH_1636,65e3c857292f5741,Commercial Auto,Hyundai Creta,P_00733,True
VEH_1637,780701eb32bb8b08,Four-Wheeler,Hyundai Creta,P_01972,True
VEH_1638,8f53f33f2b982f8c,Four-Wheeler,Bajaj Pulsar,P_03400,True
VEH_1639,54af09c3b48e608d,Commercial Auto,Toyota Innova,P_00418,True
VEH_1640,b09e7cb59ca82795,Commercial Auto,Bajaj Pulsar,P_02693,True
VEH_1641,caa8cbd9d2d446de,Commercial Auto,Toyota Innova,P_01831,True
VEH_1642,46e55ee251834b32,Cargo Truck,Tata Nexon,P_04573,True
VEH_1643,3716a9614253a96e,Cargo Truck,Maruti Suzuki Swift,P_01858,True
VEH_1644,621b41c9538df271,Four-Wheeler,Bajaj Pulsar,P_04291,True
VEH_1645,b89b2bd3c7a34983,Cargo Truck,Mahindra Scorpio,P_04881,True
VEH_1646,af8a5d3a0a107ebb,Commercial Auto,Mahindra Scorpio,P_03975,True
VEH_1647,0920983e2fd46831,Two-Wheeler,Hyundai Creta,P_00058,True
VEH_1648,4dd8d80231c37430,Cargo Truck,Toyota Innova,P_02883,True
VEH_1649,67280ebcd3572638,Two-Wheeler,Honda City,P_01591,True
VEH_1650,92615a3f7d0fbdce,Four-Wheeler,Hyundai Creta,P_03201,True
VEH_1651,9bced0d3672a9abc,Commercial Auto,Toyota Innova,P_03735,True
VEH_1652,5ef54c70e628fc51,Cargo Truck,Toyota Innova,P_00544,True
VEH_1653,0cf8e415acffb4c0,Commercial Auto,Tata Nexon,P_00733,True
VEH_1654,97b40eaa964b0b01,Four-Wheeler,Tata Nexon,P_03182,True
VEH_1655,c75dff2266643d45,Commercial Auto,Toyota Innova,P_00381,True
VEH_1656,7256eacf051cae16,Two-Wheeler,Bajaj Pulsar,P_01820,True
VEH_1657,c9d296ae48758bbb,Four-Wheeler,Mahindra Scorpio,P_00194,True
VEH_1658,95e7625d56f78003,Commercial Auto,Hyundai Creta,P_00127,True
VEH_1659,fc53a384090a9d65,Commercial Auto,Royal Enfield Classic 350,P_03902,True
VEH_1660,4b0176d18f2f1109,Commercial Auto,Mahindra Scorpio,P_01894,True
VEH_1661,bf244cf6efffddbb,Four-Wheeler,Toyota Innova,P_00140,True
VEH_1662,4ee10a584dda53f9,Cargo Truck,TVS Jupiter,P_04238,True
VEH_1663,aad2d83cf685d3c6,Two-Wheeler,Toyota Innova,P_00911,True
VEH_1664,92c0bb4ac1eb4eb2,Two-Wheeler,Toyota Innova,P_00807,True
VEH_1665,566e4c623409998c,Commercial Auto,Bajaj Pulsar,P_00807,True
VEH_1666,5ef89a6e2d13bfcf,Two-Wheeler,TVS Jupiter,P_01318,True
VEH_1667,b48554a7acc25296,Commercial Auto,Royal Enfield Classic 350,P_03030,True
VEH_1668,015b36297945c420,Cargo Truck,Toyota Innova,P_00530,True
VEH_1669,3d991f669b19d89b,Commercial Auto,TVS Jupiter,P_01004,True
VEH_1670,d8b627bfd851e84d,Cargo Truck,Bajaj Pulsar,P_01884,True
VEH_1671,3c8c45ffdec1a3ec,Four-Wheeler,Mahindra Scorpio,P_04439,True
VEH_1672,9963a04393fb606d,Commercial Auto,Honda City,P_04219,True
VEH_1673,fa95c0f9038e2997,Commercial Auto,Tata Nexon,P_02723,True
VEH_1674,164044695af8d543,Commercial Auto,TVS Jupiter,P_01524,True
VEH_1675,42a5ff023f922d6a,Cargo Truck,Maruti Suzuki Swift,P_03649,True
VEH_1676,e0df13ba7191924a,Cargo Truck,Toyota Innova,P_01706,True
VEH_1677,d5950269aeb36827,Cargo Truck,Tata Nexon,P_01785,True
VEH_1678,3c4105b913f04d76,Cargo Truck,Maruti Suzuki Swift,P_02205,True
VEH_1679,7f5b542ea8b4e7af,Commercial Auto,Toyota Innova,P_01928,True
VEH_1680,6bf8a856e328a940,Two-Wheeler,Tata Nexon,P_03886,True
VEH_1681,04cd3ea5dc0b360d,Commercial Auto,TVS Jupiter,P_03515,True
VEH_1682,9e420f20f64c4cee,Four-Wheeler,Royal Enfield Classic 350,P_03689,True
VEH_1683,39a0db27632d7e52,Commercial Auto,Toyota Innova,P_02821,True
VEH_1684,2b2dcab9d8c0dd75,Commercial Auto,Mahindra Scorpio,P_04413,True
VEH_1685,3def19407606e157,Two-Wheeler,Tata Nexon,P_03731,True
VEH_1686,69aedc87204d3e09,Four-Wheeler,TVS Jupiter,P_00847,True
VEH_1687,5ba34035c81fc300,Four-Wheeler,Royal Enfield Classic 350,P_04971,True
VEH_1688,f04fc1af444497c6,Commercial Auto,Tata Nexon,P_04046,True
VEH_1689,f8cf4f1e5816f7a3,Four-Wheeler,Bajaj Pulsar,P_01907,True
VEH_1690,b9143b6e7fb310b8,Two-Wheeler,Maruti Suzuki Swift,P_01699,True
VEH_1691,93ecfd410959520a,Four-Wheeler,Bajaj Pulsar,P_00114,True
VEH_1692,952e4f0d1360ffc6,Cargo Truck,Hyundai Creta,P_00497,True
VEH_1693,f01dca2e7accea26,Four-Wheeler,Maruti Suzuki Swift,P_01770,True
VEH_1694,9a1773e937649002,Four-Wheeler,Toyota Innova,P_00089,True
VEH_1695,5c19537cd56bbd8b,Commercial Auto,TVS Jupiter,P_01504,True
VEH_1696,52d05ef2c4a3dc4f,Commercial Auto,TVS Jupiter,P_01310,True
VEH_1697,c087fc0b1f254316,Two-Wheeler,Maruti Suzuki Swift,P_04020,True
VEH_1698,340876d56f33d07b,Two-Wheeler,Honda City,P_00499,True
VEH_1699,c6931a36f927eb89,Two-Wheeler,Toyota Innova,P_00891,True
VEH_1700,c3c358afebde879f,Four-Wheeler,TVS Jupiter,P_01477,True
VEH_1701,76a5471ec3487653,Four-Wheeler,Mahindra Scorpio,P_02852,True
VEH_1702,abd1c59792fce740,Cargo Truck,Maruti Suzuki Swift,P_01028,True
VEH_1703,2e6abac9ade9adad,Commercial Auto,TVS Jupiter,P_01362,True
VEH_1704,503b7439627dda16,Cargo Truck,Toyota Innova,P_00192,True
VEH_1705,c4dc5088b9044b63,Cargo Truck,Maruti Suzuki Swift,P_03430,True
VEH_1706,cdb808ad85b82a38,Four-Wheeler,Tata Nexon,P_00366,True
VEH_1707,a4212dbb3f48bc25,Two-Wheeler,Maruti Suzuki Swift,P_01360,True
VEH_1708,f4b9e34d3c6d7a0a,Commercial Auto,Mahindra Scorpio,P_00267,True
VEH_1709,91ff042091c4b2d2,Two-Wheeler,Mahindra Scorpio,P_01421,True
VEH_1710,c58c3f9bb2f9fc3c,Two-Wheeler,Maruti Suzuki Swift,P_01375,True
VEH_1711,05dab40473169554,Four-Wheeler,Toyota Innova,P_02819,True
VEH_1712,b548f3e3fd5844c1,Four-Wheeler,Honda City,P_02692,True
VEH_1713,1c8c6d06b4892aa8,Two-Wheeler,Bajaj Pulsar,P_02382,True
VEH_1714,a5cd84761bb136ad,Two-Wheeler,Tata Nexon,P_02461,True
VEH_1715,876cf25894613abc,Four-Wheeler,Maruti Suzuki Swift,P_04499,True
VEH_1716,b7d8f5ce323827b5,Commercial Auto,Hyundai Creta,P_01035,True
VEH_1717,71424418aa5d5543,Cargo Truck,TVS Jupiter,P_02731,True
VEH_1718,51bc75fb116f469e,Two-Wheeler,Maruti Suzuki Swift,P_00966,True
VEH_1719,0c58a48a84da79c7,Commercial Auto,TVS Jupiter,P_03767,True
VEH_1720,badae2a5fbc06c65,Commercial Auto,Royal Enfield Classic 350,P_01494,True
VEH_1721,570f5b38f84dbab8,Two-Wheeler,Hyundai Creta,P_04801,True
VEH_1722,6589d9f6f9af72b3,Commercial Auto,Hyundai Creta,P_03946,True
VEH_1723,7426c9b93caa9183,Commercial Auto,Honda City,P_03879,True
VEH_1724,0da527489eb16930,Four-Wheeler,Honda City,P_03139,True
VEH_1725,154453c18d999e17,Two-Wheeler,Hyundai Creta,P_03675,True
VEH_1726,435586540d0fa46e,Two-Wheeler,Honda City,P_02584,True
VEH_1727,b3416f1605d3e3bd,Two-Wheeler,Hyundai Creta,P_02899,True
VEH_1728,04cea7a3fcd019be,Four-Wheeler,Mahindra Scorpio,P_01144,True
VEH_1729,d06db53a8ad85013,Cargo Truck,Bajaj Pulsar,P_03618,True
VEH_1730,6222315caf9ffd82,Commercial Auto,Tata Nexon,P_03067,True
VEH_1731,86521173a3bbe574,Commercial Auto,Mahindra Scorpio,P_02132,True
VEH_1732,205aa055bab4842a,Cargo Truck,Honda City,P_04043,True
VEH_1733,a483858ef4189294,Two-Wheeler,Mahindra Scorpio,P_01712,True
VEH_1734,07b3123a486f2a0b,Commercial Auto,Toyota Innova,P_00781,True
VEH_1735,3ffaf04dc84caf8b,Cargo Truck,Bajaj Pulsar,P_02423,True
VEH_1736,0b23372565ae471c,Two-Wheeler,Toyota Innova,P_04416,True
VEH_1737,60fb62c8a04bd2aa,Cargo Truck,TVS Jupiter,P_01106,True
VEH_1738,57117af072f23ab0,Two-Wheeler,TVS Jupiter,P_01027,True
VEH_1739,f4fc17633c6d85ae,Cargo Truck,Toyota Innova,P_00657,True
VEH_1740,5aba92eefa2782d4,Two-Wheeler,Maruti Suzuki Swift,P_00871,True
VEH_1741,5e58de77c9a4370c,Cargo Truck,Tata Nexon,P_02005,True
VEH_1742,f1a07688a07ce2de,Four-Wheeler,Tata Nexon,P_00105,True
VEH_1743,efbdf76d74d64e71,Two-Wheeler,Hyundai Creta,P_02403,True
VEH_1744,2bea6d10411f0dc8,Cargo Truck,Royal Enfield Classic 350,P_01395,True
VEH_1745,80d12c8fc6c2a05d,Commercial Auto,Toyota Innova,P_00432,True
VEH_1746,6abdecb376f5de9c,Two-Wheeler,Maruti Suzuki Swift,P_00154,True
VEH_1747,c395cb6d8cdfabd2,Commercial Auto,Mahindra Scorpio,P_02061,True
VEH_1748,e504972f35162cd4,Four-Wheeler,Honda City,P_03799,True
VEH_1749,04815f609c1d051a,Four-Wheeler,Maruti Suzuki Swift,P_03440,True
VEH_1750,c76501ea80886e63,Commercial Auto,Toyota Innova,P_03277,True
VEH_1751,140216534989f2ed,Cargo Truck,Maruti Suzuki Swift,P_03884,True
VEH_1752,1eeca1059ad9b885,Four-Wheeler,Toyota Innova,P_00085,True
VEH_1753,143bbe75f645ecee,Four-Wheeler,Honda City,P_03471,True
VEH_1754,da5bce7feeabe51b,Two-Wheeler,Hyundai Creta,P_01685,True
VEH_1755,783ea6fc487456a0,Cargo Truck,Honda City,P_00764,True
VEH_1756,133773c94879674b,Commercial Auto,Royal Enfield Classic 350,P_02859,True
VEH_1757,dbc88c109e265f98,Cargo Truck,Tata Nexon,P_03801,True
VEH_1758,e55b4e87fed735bb,Two-Wheeler,Maruti Suzuki Swift,P_03457,True
VEH_1759,114d33de9fe0d5e1,Four-Wheeler,Honda City,P_03511,True
VEH_1760,4647e1067e4fc26a,Four-Wheeler,Bajaj Pulsar,P_03616,True
VEH_1761,6064c2ebb8079be2,Commercial Auto,Mahindra Scorpio,P_01413,True
VEH_1762,41d73cec1fb584ea,Commercial Auto,Mahindra Scorpio,P_03648,True
VEH_1763,81fb1c41af58f5b4,Commercial Auto,Tata Nexon,P_01795,True
VEH_1764,877d477898e8d11c,Commercial Auto,Bajaj Pulsar,P_03185,True
VEH_1765,117bb4631b988054,Commercial Auto,Toyota Innova,P_02452,True
VEH_1766,ff025cdd8f572682,Four-Wheeler,Bajaj Pulsar,P_04652,True
VEH_1767,7d9d795c6f9f6914,Four-Wheeler,Royal Enfield Classic 350,P_02229,True
VEH_1768,1b37c8f017a0ea23,Commercial Auto,Mahindra Scorpio,P_04200,True
VEH_1769,9be481377512b4a1,Commercial Auto,Hyundai Creta,P_03202,True
VEH_1770,8004ff0e2328a38e,Two-Wheeler,Maruti Suzuki Swift,P_04765,True
VEH_1771,41cf615ef89fd010,Cargo Truck,Maruti Suzuki Swift,P_02045,True
VEH_1772,8ebd247198d4b9db,Commercial Auto,Bajaj Pulsar,P_04377,True
VEH_1773,e29b246daf6d0216,Cargo Truck,Hyundai Creta,P_04038,True
VEH_1774,17c788b8683985b2,Cargo Truck,TVS Jupiter,P_01077,True
VEH_1775,9665a09d83db62a0,Four-Wheeler,Toyota Innova,P_02481,True
VEH_1776,c2caf09a26f9dad9,Two-Wheeler,Maruti Suzuki Swift,P_00490,True
VEH_1777,6f2936ab651121ea,Commercial Auto,Hyundai Creta,P_00091,True
VEH_1778,9e38611f46125257,Commercial Auto,Royal Enfield Classic 350,P_00168,True
VEH_1779,39ae3d2dd46d6de8,Four-Wheeler,Maruti Suzuki Swift,P_02765,True
VEH_1780,2b5cfce059641c25,Two-Wheeler,Bajaj Pulsar,P_02061,True
VEH_1781,a592364ebb11521d,Cargo Truck,Maruti Suzuki Swift,P_03315,True
VEH_1782,f0997d380fc810e2,Cargo Truck,Royal Enfield Classic 350,P_03362,True
VEH_1783,6ab2fcffddb86d24,Cargo Truck,Bajaj Pulsar,P_03704,True
VEH_1784,6d762d96e9c71373,Cargo Truck,Maruti Suzuki Swift,P_03173,True
VEH_1785,5a27abf529769037,Cargo Truck,Bajaj Pulsar,P_04223,True
VEH_1786,58482db23560a0a6,Two-Wheeler,Maruti Suzuki Swift,P_02028,True
VEH_1787,3cad44aea772a0bf,Cargo Truck,Honda City,P_04596,True
VEH_1788,494f1f75efebe05b,Cargo Truck,Maruti Suzuki Swift,P_03336,True
VEH_1789,4d38f7c9cb6135e2,Four-Wheeler,Royal Enfield Classic 350,P_01335,True
VEH_1790,c8bfce4d242bd462,Four-Wheeler,Tata Nexon,P_04266,True
VEH_1791,4c740d1a731aa142,Two-Wheeler,Hyundai Creta,P_04603,True
VEH_1792,66b7a93e88d8884b,Four-Wheeler,Mahindra Scorpio,P_03799,True
VEH_1793,09d0eb34153bef6a,Commercial Auto,Royal Enfield Classic 350,P_02523,True
VEH_1794,0c71179fd19976b4,Two-Wheeler,Mahindra Scorpio,P_04845,True
VEH_1795,e486e278c7bde277,Four-Wheeler,Honda City,P_04928,True
VEH_1796,5a9ec56d70a3a61f,Cargo Truck,TVS Jupiter,P_00220,True
VEH_1797,3e29c7416b01ea47,Four-Wheeler,TVS Jupiter,P_01556,True
VEH_1798,a5f8516d10403690,Commercial Auto,Honda City,P_01901,True
VEH_1799,f432b4a4d293daf2,Four-Wheeler,TVS Jupiter,P_04010,True
VEH_1800,3a8401051b64bee2,Commercial Auto,Royal Enfield Classic 350,P_03088,True
VEH_1801,cf32a2281eb20cde,Cargo Truck,Maruti Suzuki Swift,P_00844,True
VEH_1802,513b0aea0bdac56e,Commercial Auto,Bajaj Pulsar,P_00764,True
VEH_1803,59e60905035eef1c,Four-Wheeler,Hyundai Creta,P_03900,True
VEH_1804,1a63a1768451d4f2,Four-Wheeler,Maruti Suzuki Swift,P_03656,True
VEH_1805,46aa129bbb104ce0,Cargo Truck,Bajaj Pulsar,P_00538,True
VEH_1806,fe1f03512a56e4ce,Two-Wheeler,Royal Enfield Classic 350,P_04508,True
VEH_1807,43f57bec25ecca39,Cargo Truck,Maruti Suzuki Swift,P_00158,True
VEH_1808,2eedef732546d0d6,Commercial Auto,Tata Nexon,P_03826,True
VEH_1809,b1d26af75ccaff55,Cargo Truck,Hyundai Creta,P_04914,True
VEH_1810,871a1c8d70aec839,Four-Wheeler,Tata Nexon,P_00128,True
VEH_1811,d0725175a36a5063,Two-Wheeler,TVS Jupiter,P_00466,True
VEH_1812,0e52822475ce21e6,Two-Wheeler,Honda City,P_02255,True
VEH_1813,ca9cae6c6a1f908e,Cargo Truck,Honda City,P_02737,True
VEH_1814,754b3aa4565c1637,Two-Wheeler,Tata Nexon,P_02492,True
VEH_1815,cdf8e3f8a9040610,Two-Wheeler,Hyundai Creta,P_01280,True
VEH_1816,2b339791caa14aac,Cargo Truck,Honda City,P_04669,True
VEH_1817,2214a5bd70757473,Cargo Truck,Mahindra Scorpio,P_04998,True
VEH_1818,86c85bf8f11310a7,Commercial Auto,Mahindra Scorpio,P_03076,True
VEH_1819,3c9945c639816839,Commercial Auto,Maruti Suzuki Swift,P_02884,True
VEH_1820,211d21091ebe5f6e,Cargo Truck,Hyundai Creta,P_04461,True
VEH_1821,23ca2a1117ff7cd3,Commercial Auto,Mahindra Scorpio,P_03278,True
VEH_1822,42bcaf5d8d8b4fe9,Two-Wheeler,TVS Jupiter,P_04179,True
VEH_1823,be090700d9e3aeb9,Two-Wheeler,Royal Enfield Classic 350,P_01248,True
VEH_1824,709ee447f9430c79,Cargo Truck,TVS Jupiter,P_04951,True
VEH_1825,71843e3f3f60b96e,Cargo Truck,Honda City,P_04645,True
VEH_1826,b627862f696bce05,Cargo Truck,Tata Nexon,P_04955,True
VEH_1827,e699310edd2137db,Cargo Truck,Maruti Suzuki Swift,P_03145,True
VEH_1828,57bfbd8bb19e2508,Two-Wheeler,Royal Enfield Classic 350,P_01450,True
VEH_1829,ab3f04d3c437765a,Two-Wheeler,Tata Nexon,P_04817,True
VEH_1830,4b01ce0a9c27dfee,Cargo Truck,Royal Enfield Classic 350,P_04555,True
VEH_1831,517ad993e5005500,Four-Wheeler,Maruti Suzuki Swift,P_02015,True
VEH_1832,04b7b6928f548cea,Two-Wheeler,Honda City,P_04981,True
VEH_1833,d20ab45b4827a80b,Two-Wheeler,Hyundai Creta,P_01268,True
VEH_1834,c6ab4ba935522b4e,Four-Wheeler,Honda City,P_02486,True
VEH_1835,8cbac691a27a3966,Four-Wheeler,Honda City,P_01859,True
VEH_1836,1b76f127fe864256,Four-Wheeler,Honda City,P_00969,True
VEH_1837,d2bd3738013f1800,Cargo Truck,Tata Nexon,P_04049,True
VEH_1838,47a2f1ebc60d78f6,Commercial Auto,Toyota Innova,P_03144,True
VEH_1839,885898a276ddd7da,Commercial Auto,Honda City,P_00094,True
VEH_1840,9d089fd2af14227c,Two-Wheeler,Bajaj Pulsar,P_01497,True
VEH_1841,865967a2e93d0749,Four-Wheeler,Royal Enfield Classic 350,P_03508,True
VEH_1842,9e518e3e171c7438,Four-Wheeler,Tata Nexon,P_04657,True
VEH_1843,a206539c063bdaa9,Commercial Auto,Hyundai Creta,P_03882,True
VEH_1844,874ff30ff1cc240a,Cargo Truck,Royal Enfield Classic 350,P_00824,True
VEH_1845,df81258039c21a63,Two-Wheeler,Maruti Suzuki Swift,P_02537,True
VEH_1846,226412c46c8cdee4,Four-Wheeler,Toyota Innova,P_01848,True
VEH_1847,b83ce5d10bfe28f5,Four-Wheeler,Hyundai Creta,P_00105,True
VEH_1848,24d0e3333f8ab62e,Commercial Auto,Hyundai Creta,P_04162,True
VEH_1849,1c559f9e65b648b2,Two-Wheeler,Tata Nexon,P_00369,True
VEH_1850,82a0b41dce238327,Two-Wheeler,Hyundai Creta,P_04840,True
VEH_1851,899231adac1f18f2,Two-Wheeler,Mahindra Scorpio,P_02492,True
VEH_1852,87e300744ed3bec8,Four-Wheeler,Honda City,P_04506,True
VEH_1853,8d46def15dfcdeeb,Two-Wheeler,Royal Enfield Classic 350,P_01055,True
VEH_1854,cd623bd3664339b4,Commercial Auto,TVS Jupiter,P_03388,True
VEH_1855,36de1b10fd67592a,Commercial Auto,Maruti Suzuki Swift,P_04566,True
VEH_1856,05c029a526e88186,Commercial Auto,Bajaj Pulsar,P_04859,True
VEH_1857,6b64d9b82c15e87a,Four-Wheeler,Maruti Suzuki Swift,P_04957,True
VEH_1858,6c24c5aaeacb5e27,Four-Wheeler,Toyota Innova,P_04058,True
VEH_1859,0c1f451d20235a25,Commercial Auto,Honda City,P_03215,True
VEH_1860,eb58e4253637c6f1,Cargo Truck,Maruti Suzuki Swift,P_04126,True
VEH_1861,144db8342bd1ffbf,Commercial Auto,Maruti Suzuki Swift,P_02552,True
VEH_1862,54be4a32d50d642c,Two-Wheeler,Mahindra Scorpio,P_04950,True
VEH_1863,c4927b22367b7147,Two-Wheeler,Royal Enfield Classic 350,P_03225,True
VEH_1864,e0942f8cfb5debde,Commercial Auto,Bajaj Pulsar,P_03272,True
VEH_1865,50767127c70421c7,Commercial Auto,Tata Nexon,P_03210,True
VEH_1866,4400b8790f66e550,Two-Wheeler,Honda City,P_03583,True
VEH_1867,bfacccc4ab8803e4,Four-Wheeler,Tata Nexon,P_01640,True
VEH_1868,4568052dce91ea85,Four-Wheeler,Maruti Suzuki Swift,P_04218,True
VEH_1869,f9553987dd9de531,Four-Wheeler,Bajaj Pulsar,P_03957,True
VEH_1870,1905f012a1df8d18,Commercial Auto,Hyundai Creta,P_04027,True
VEH_1871,71cebfb891e9086d,Four-Wheeler,Royal Enfield Classic 350,P_03102,True
VEH_1872,abbf5f68f9fbb574,Commercial Auto,Bajaj Pulsar,P_00386,True
VEH_1873,0fec7a0a3dac6f74,Cargo Truck,Hyundai Creta,P_04867,True
VEH_1874,92b8d4eafed92e7b,Commercial Auto,Tata Nexon,P_00149,True
VEH_1875,25d65363a9dfc108,Commercial Auto,TVS Jupiter,P_03911,True
VEH_1876,713ae205db64b3c0,Two-Wheeler,Bajaj Pulsar,P_01128,True
VEH_1877,58fa03e6b1ac555b,Commercial Auto,Hyundai Creta,P_04689,True
VEH_1878,b7d429a01120af10,Two-Wheeler,Royal Enfield Classic 350,P_03344,True
VEH_1879,9cd72bc182adc3c3,Commercial Auto,Royal Enfield Classic 350,P_00023,True
VEH_1880,66c30e0448385c22,Commercial Auto,Hyundai Creta,P_04476,True
VEH_1881,7a6c2e93e79df197,Two-Wheeler,TVS Jupiter,P_00049,True
VEH_1882,3d3f2703d93b8ce7,Four-Wheeler,Royal Enfield Classic 350,P_01938,True
VEH_1883,a92e14e64e01e727,Two-Wheeler,Toyota Innova,P_00361,True
VEH_1884,a22951fb2e3b9700,Four-Wheeler,Honda City,P_00066,True
VEH_1885,32fb5fbbc7c8ce02,Four-Wheeler,Hyundai Creta,P_01351,True
VEH_1886,083c70e986df2b86,Commercial Auto,Maruti Suzuki Swift,P_04984,True
VEH_1887,69eead6b67322f9e,Cargo Truck,Toyota Innova,P_04657,True
VEH_1888,a2d0c3837ed7c17f,Four-Wheeler,Tata Nexon,P_03215,True
VEH_1889,90ae2120f993ec6d,Commercial Auto,Tata Nexon,P_03797,True
VEH_1890,b516cf6095512e1a,Two-Wheeler,Honda City,P_04838,True
VEH_1891,c6dcf5238b5fd128,Commercial Auto,Honda City,P_02386,True
VEH_1892,6ce589dd28cdb1f1,Cargo Truck,Bajaj Pulsar,P_00990,True
VEH_1893,256223b746207b39,Cargo Truck,Honda City,P_02705,True
VEH_1894,39ca06432ff057c1,Cargo Truck,Tata Nexon,P_01011,True
VEH_1895,b289fd7f4cd76406,Two-Wheeler,Royal Enfield Classic 350,P_00099,True
VEH_1896,7f296edd351f8a76,Cargo Truck,Honda City,P_04035,True
VEH_1897,3a89ebf03fa3e542,Four-Wheeler,Royal Enfield Classic 350,P_03327,True
VEH_1898,9e21d2ec3595756f,Commercial Auto,Toyota Innova,P_04225,True
VEH_1899,4703c419d695d02a,Two-Wheeler,Hyundai Creta,P_03615,True
VEH_1900,15d46172437ec7b8,Commercial Auto,Royal Enfield Classic 350,P_00443,True
VEH_1901,56d5ba01cfcc2ae7,Commercial Auto,Tata Nexon,P_02143,True
VEH_1902,12e3d1f795b9fbb6,Commercial Auto,TVS Jupiter,P_04647,True
VEH_1903,bce57c20d697c946,Commercial Auto,Mahindra Scorpio,P_00796,True
VEH_1904,814c741f9d328a23,Four-Wheeler,Hyundai Creta,P_04692,True
VEH_1905,e8a9f6dee9d5bb94,Two-Wheeler,Honda City,P_03315,True
VEH_1906,04f2fa4148838095,Commercial Auto,Mahindra Scorpio,P_01596,True
VEH_1907,ee3df6bab5666d49,Four-Wheeler,TVS Jupiter,P_03244,True
