relationship_id,source_entity_id,source_entity_type,target_entity_id,target_entity_type,relationship_type,valid_from,valid_to,first_seen,last_seen,frequency,confidence,relationship_status,source_evidence_id,created_by,model_name,model_version,synthetic_demo_record
REL_000380,P_01846,Person,P_02491,Person,CALLS,2025-11-24T20:51:28,2025-11-24T20:51:28,2025-11-24T20:51:28,2025-11-24T20:51:28,1,0.95,observed,EVI_CDR_CDR_000380,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000381,P_04591,Person,P_03654,Person,CALLS,2025-12-29T13:48:12,2025-12-29T13:48:12,2025-12-29T13:48:12,2025-12-29T13:48:12,1,0.95,observed,EVI_CDR_CDR_000381,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000382,P_00035,Person,P_03384,Person,CALLS,2026-04-22T00:20:31,2026-04-22T00:20:31,2026-04-22T00:20:31,2026-04-22T00:20:31,1,0.95,observed,EVI_CDR_CDR_000382,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000383,P_03805,Person,P_03503,Person,CALLS,2027-02-15T19:04:50,2027-02-15T19:04:50,2027-02-15T19:04:50,2027-02-15T19:04:50,1,0.95,observed,EVI_CDR_CDR_000383,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000384,P_04523,Person,P_04718,Person,CALLS,2027-01-04T04:41:04,2027-01-04T04:41:04,2027-01-04T04:41:04,2027-01-04T04:41:04,1,0.95,observed,EVI_CDR_CDR_000384,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000385,P_04522,Person,P_02854,Person,CALLS,2027-08-14T22:35:51,2027-08-14T22:35:51,2027-08-14T22:35:51,2027-08-14T22:35:51,1,0.95,observed,EVI_CDR_CDR_000385,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000386,P_01186,Person,P_03337,Person,CALLS,2026-05-11T20:05:40,2026-05-11T20:05:40,2026-05-11T20:05:40,2026-05-11T20:05:40,1,0.95,observed,EVI_CDR_CDR_000386,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000387,P_02565,Person,P_03076,Person,CALLS,2026-09-06T19:05:12,2026-09-06T19:05:12,2026-09-06T19:05:12,2026-09-06T19:05:12,1,0.95,observed,EVI_CDR_CDR_000387,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000388,P_00477,Person,P_03935,Person,CALLS,2025-11-09T14:18:22,2025-11-09T14:18:22,2025-11-09T14:18:22,2025-11-09T14:18:22,1,0.95,observed,EVI_CDR_CDR_000388,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000389,P_04043,Person,P_00579,Person,CALLS,2025-05-16T17:31:32,2025-05-16T17:31:32,2025-05-16T17:31:32,2025-05-16T17:31:32,1,0.95,observed,EVI_CDR_CDR_000389,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000390,P_00373,Person,P_00392,Person,CALLS,2027-01-28T09:36:40,2027-01-28T09:36:40,2027-01-28T09:36:40,2027-01-28T09:36:40,1,0.95,observed,EVI_CDR_CDR_000390,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000391,P_01814,Person,P_02694,Person,CALLS,2025-04-10T22:22:14,2025-04-10T22:22:14,2025-04-10T22:22:14,2025-04-10T22:22:14,1,0.95,observed,EVI_CDR_CDR_000391,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000392,P_03662,Person,P_01672,Person,CALLS,2026-07-23T20:29:43,2026-07-23T20:29:43,2026-07-23T20:29:43,2026-07-23T20:29:43,1,0.95,observed,EVI_CDR_CDR_000392,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000393,P_03216,Person,P_02389,Person,CALLS,2026-01-13T12:33:57,2026-01-13T12:33:57,2026-01-13T12:33:57,2026-01-13T12:33:57,1,0.95,observed,EVI_CDR_CDR_000393,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000394,P_01759,Person,P_04445,Person,CALLS,2026-06-27T19:46:16,2026-06-27T19:46:16,2026-06-27T19:46:16,2026-06-27T19:46:16,1,0.95,observed,EVI_CDR_CDR_000394,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000395,P_01275,Person,P_00069,Person,CALLS,2025-06-15T11:25:16,2025-06-15T11:25:16,2025-06-15T11:25:16,2025-06-15T11:25:16,1,0.95,observed,EVI_CDR_CDR_000395,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000396,P_02444,Person,P_00582,Person,CALLS,2027-12-13T13:35:15,2027-12-13T13:35:15,2027-12-13T13:35:15,2027-12-13T13:35:15,1,0.95,observed,EVI_CDR_CDR_000396,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000397,P_04193,Person,P_02510,Person,CALLS,2025-04-10T11:53:43,2025-04-10T11:53:43,2025-04-10T11:53:43,2025-04-10T11:53:43,1,0.95,observed,EVI_CDR_CDR_000397,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000398,P_02925,Person,P_00717,Person,CALLS,2026-10-13T23:39:35,2026-10-13T23:39:35,2026-10-13T23:39:35,2026-10-13T23:39:35,1,0.95,observed,EVI_CDR_CDR_000398,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000399,P_02951,Person,P_02099,Person,CALLS,2027-12-03T19:34:28,2027-12-03T19:34:28,2027-12-03T19:34:28,2027-12-03T19:34:28,1,0.95,observed,EVI_CDR_CDR_000399,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000400,P_01789,Person,P_00538,Person,CALLS,2027-04-11T07:23:44,2027-04-11T07:23:44,2027-04-11T07:23:44,2027-04-11T07:23:44,1,0.95,observed,EVI_CDR_CDR_000400,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000401,P_04939,Person,P_02751,Person,CALLS,2027-11-10T12:19:56,2027-11-10T12:19:56,2027-11-10T12:19:56,2027-11-10T12:19:56,1,0.95,observed,EVI_CDR_CDR_000401,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000402,P_01030,Person,P_00320,Person,CALLS,2025-12-23T16:31:13,2025-12-23T16:31:13,2025-12-23T16:31:13,2025-12-23T16:31:13,1,0.95,observed,EVI_CDR_CDR_000402,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000403,P_01076,Person,P_04071,Person,CALLS,2026-04-25T09:00:06,2026-04-25T09:00:06,2026-04-25T09:00:06,2026-04-25T09:00:06,1,0.95,observed,EVI_CDR_CDR_000403,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000404,P_04977,Person,P_04288,Person,CALLS,2025-11-25T14:42:56,2025-11-25T14:42:56,2025-11-25T14:42:56,2025-11-25T14:42:56,1,0.95,observed,EVI_CDR_CDR_000404,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000405,P_04824,Person,P_02981,Person,CALLS,2026-01-26T18:54:22,2026-01-26T18:54:22,2026-01-26T18:54:22,2026-01-26T18:54:22,1,0.95,observed,EVI_CDR_CDR_000405,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000406,P_00516,Person,P_00809,Person,CALLS,2026-05-04T13:12:56,2026-05-04T13:12:56,2026-05-04T13:12:56,2026-05-04T13:12:56,1,0.95,observed,EVI_CDR_CDR_000406,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000407,P_02969,Person,P_03999,Person,CALLS,2025-11-01T20:06:24,2025-11-01T20:06:24,2025-11-01T20:06:24,2025-11-01T20:06:24,1,0.95,observed,EVI_CDR_CDR_000407,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000408,P_03185,Person,P_01707,Person,CALLS,2026-09-27T23:14:55,2026-09-27T23:14:55,2026-09-27T23:14:55,2026-09-27T23:14:55,1,0.95,observed,EVI_CDR_CDR_000408,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000409,P_00064,Person,P_04657,Person,CALLS,2026-08-22T13:47:54,2026-08-22T13:47:54,2026-08-22T13:47:54,2026-08-22T13:47:54,1,0.95,observed,EVI_CDR_CDR_000409,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000410,P_04932,Person,P_01417,Person,CALLS,2027-06-18T07:32:32,2027-06-18T07:32:32,2027-06-18T07:32:32,2027-06-18T07:32:32,1,0.95,observed,EVI_CDR_CDR_000410,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000411,P_01116,Person,P_03756,Person,CALLS,2026-10-17T04:12:37,2026-10-17T04:12:37,2026-10-17T04:12:37,2026-10-17T04:12:37,1,0.95,observed,EVI_CDR_CDR_000411,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000412,P_02479,Person,P_00352,Person,CALLS,2026-05-02T23:33:10,2026-05-02T23:33:10,2026-05-02T23:33:10,2026-05-02T23:33:10,1,0.95,observed,EVI_CDR_CDR_000412,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000413,P_01685,Person,P_01206,Person,CALLS,2026-06-19T22:55:02,2026-06-19T22:55:02,2026-06-19T22:55:02,2026-06-19T22:55:02,1,0.95,observed,EVI_CDR_CDR_000413,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000414,P_01772,Person,P_04998,Person,CALLS,2027-02-18T07:54:04,2027-02-18T07:54:04,2027-02-18T07:54:04,2027-02-18T07:54:04,1,0.95,observed,EVI_CDR_CDR_000414,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000415,P_00128,Person,P_01576,Person,CALLS,2026-10-22T22:26:48,2026-10-22T22:26:48,2026-10-22T22:26:48,2026-10-22T22:26:48,1,0.95,observed,EVI_CDR_CDR_000415,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000416,P_02625,Person,P_00971,Person,CALLS,2025-10-30T17:53:02,2025-10-30T17:53:02,2025-10-30T17:53:02,2025-10-30T17:53:02,1,0.95,observed,EVI_CDR_CDR_000416,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000417,P_02590,Person,P_01096,Person,CALLS,2026-10-04T07:04:03,2026-10-04T07:04:03,2026-10-04T07:04:03,2026-10-04T07:04:03,1,0.95,observed,EVI_CDR_CDR_000417,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000418,P_01297,Person,P_04480,Person,CALLS,2025-03-27T03:06:28,2025-03-27T03:06:28,2025-03-27T03:06:28,2025-03-27T03:06:28,1,0.95,observed,EVI_CDR_CDR_000418,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000419,P_02689,Person,P_03310,Person,CALLS,2026-03-11T05:43:51,2026-03-11T05:43:51,2026-03-11T05:43:51,2026-03-11T05:43:51,1,0.95,observed,EVI_CDR_CDR_000419,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000420,P_04627,Person,P_03708,Person,CALLS,2026-12-23T02:21:51,2026-12-23T02:21:51,2026-12-23T02:21:51,2026-12-23T02:21:51,1,0.95,observed,EVI_CDR_CDR_000420,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000421,P_03877,Person,P_01000,Person,CALLS,2026-09-17T19:20:15,2026-09-17T19:20:15,2026-09-17T19:20:15,2026-09-17T19:20:15,1,0.95,observed,EVI_CDR_CDR_000421,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000422,P_00846,Person,P_02676,Person,CALLS,2027-12-18T09:07:33,2027-12-18T09:07:33,2027-12-18T09:07:33,2027-12-18T09:07:33,1,0.95,observed,EVI_CDR_CDR_000422,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000423,P_00658,Person,P_04702,Person,CALLS,2025-04-18T06:44:27,2025-04-18T06:44:27,2025-04-18T06:44:27,2025-04-18T06:44:27,1,0.95,observed,EVI_CDR_CDR_000423,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000424,P_02026,Person,P_00701,Person,CALLS,2026-08-24T22:10:07,2026-08-24T22:10:07,2026-08-24T22:10:07,2026-08-24T22:10:07,1,0.95,observed,EVI_CDR_CDR_000424,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000425,P_00700,Person,P_03701,Person,CALLS,2025-04-17T15:00:08,2025-04-17T15:00:08,2025-04-17T15:00:08,2025-04-17T15:00:08,1,0.95,observed,EVI_CDR_CDR_000425,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000426,P_03584,Person,P_01934,Person,CALLS,2026-07-24T19:53:02,2026-07-24T19:53:02,2026-07-24T19:53:02,2026-07-24T19:53:02,1,0.95,observed,EVI_CDR_CDR_000426,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000427,P_04027,Person,P_04326,Person,CALLS,2026-06-25T20:31:29,2026-06-25T20:31:29,2026-06-25T20:31:29,2026-06-25T20:31:29,1,0.95,observed,EVI_CDR_CDR_000427,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000428,P_03712,Person,P_04878,Person,CALLS,2025-05-28T23:15:19,2025-05-28T23:15:19,2025-05-28T23:15:19,2025-05-28T23:15:19,1,0.95,observed,EVI_CDR_CDR_000428,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000429,P_00276,Person,P_01766,Person,CALLS,2025-07-22T07:01:53,2025-07-22T07:01:53,2025-07-22T07:01:53,2025-07-22T07:01:53,1,0.95,observed,EVI_CDR_CDR_000429,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000430,P_01286,Person,P_03704,Person,CALLS,2027-07-21T20:04:24,2027-07-21T20:04:24,2027-07-21T20:04:24,2027-07-21T20:04:24,1,0.95,observed,EVI_CDR_CDR_000430,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000431,P_04628,Person,P_04584,Person,CALLS,2026-08-04T18:47:01,2026-08-04T18:47:01,2026-08-04T18:47:01,2026-08-04T18:47:01,1,0.95,observed,EVI_CDR_CDR_000431,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000432,P_00634,Person,P_00096,Person,CALLS,2026-01-10T10:44:56,2026-01-10T10:44:56,2026-01-10T10:44:56,2026-01-10T10:44:56,1,0.95,observed,EVI_CDR_CDR_000432,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000433,P_00695,Person,P_01927,Person,CALLS,2026-02-25T21:15:56,2026-02-25T21:15:56,2026-02-25T21:15:56,2026-02-25T21:15:56,1,0.95,observed,EVI_CDR_CDR_000433,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000434,P_02753,Person,P_01844,Person,CALLS,2027-01-31T09:54:43,2027-01-31T09:54:43,2027-01-31T09:54:43,2027-01-31T09:54:43,1,0.95,observed,EVI_CDR_CDR_000434,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000435,P_03267,Person,P_00017,Person,CALLS,2026-04-24T12:50:10,2026-04-24T12:50:10,2026-04-24T12:50:10,2026-04-24T12:50:10,1,0.95,observed,EVI_CDR_CDR_000435,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000436,P_01091,Person,P_02502,Person,CALLS,2027-03-01T03:20:26,2027-03-01T03:20:26,2027-03-01T03:20:26,2027-03-01T03:20:26,1,0.95,observed,EVI_CDR_CDR_000436,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000437,P_02501,Person,P_04380,Person,CALLS,2027-04-09T22:41:29,2027-04-09T22:41:29,2027-04-09T22:41:29,2027-04-09T22:41:29,1,0.95,observed,EVI_CDR_CDR_000437,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000438,P_02751,Person,P_00981,Person,CALLS,2025-09-05T02:18:12,2025-09-05T02:18:12,2025-09-05T02:18:12,2025-09-05T02:18:12,1,0.95,observed,EVI_CDR_CDR_000438,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000439,P_03175,Person,P_02489,Person,CALLS,2027-01-10T14:34:48,2027-01-10T14:34:48,2027-01-10T14:34:48,2027-01-10T14:34:48,1,0.95,observed,EVI_CDR_CDR_000439,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000440,P_03493,Person,P_04913,Person,CALLS,2025-10-30T04:06:30,2025-10-30T04:06:30,2025-10-30T04:06:30,2025-10-30T04:06:30,1,0.95,observed,EVI_CDR_CDR_000440,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000441,P_01985,Person,P_00968,Person,CALLS,2026-04-10T10:00:02,2026-04-10T10:00:02,2026-04-10T10:00:02,2026-04-10T10:00:02,1,0.95,observed,EVI_CDR_CDR_000441,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000442,P_01731,Person,P_02875,Person,CALLS,2027-09-03T23:44:58,2027-09-03T23:44:58,2027-09-03T23:44:58,2027-09-03T23:44:58,1,0.95,observed,EVI_CDR_CDR_000442,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000443,P_01447,Person,P_00580,Person,CALLS,2027-09-05T11:56:27,2027-09-05T11:56:27,2027-09-05T11:56:27,2027-09-05T11:56:27,1,0.95,observed,EVI_CDR_CDR_000443,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000444,P_02075,Person,P_04503,Person,CALLS,2027-07-25T01:47:08,2027-07-25T01:47:08,2027-07-25T01:47:08,2027-07-25T01:47:08,1,0.95,observed,EVI_CDR_CDR_000444,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000445,P_00858,Person,P_00718,Person,CALLS,2027-04-19T21:42:28,2027-04-19T21:42:28,2027-04-19T21:42:28,2027-04-19T21:42:28,1,0.95,observed,EVI_CDR_CDR_000445,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000446,P_00580,Person,P_04604,Person,CALLS,2026-07-05T22:04:23,2026-07-05T22:04:23,2026-07-05T22:04:23,2026-07-05T22:04:23,1,0.95,observed,EVI_CDR_CDR_000446,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000447,P_01941,Person,P_00265,Person,CALLS,2025-07-13T04:45:54,2025-07-13T04:45:54,2025-07-13T04:45:54,2025-07-13T04:45:54,1,0.95,observed,EVI_CDR_CDR_000447,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000448,P_02977,Person,P_02033,Person,CALLS,2025-02-08T10:32:10,2025-02-08T10:32:10,2025-02-08T10:32:10,2025-02-08T10:32:10,1,0.95,observed,EVI_CDR_CDR_000448,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000449,P_01089,Person,P_00408,Person,CALLS,2026-02-22T23:44:21,2026-02-22T23:44:21,2026-02-22T23:44:21,2026-02-22T23:44:21,1,0.95,observed,EVI_CDR_CDR_000449,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000450,P_01034,Person,P_04224,Person,CALLS,2025-07-21T09:14:49,2025-07-21T09:14:49,2025-07-21T09:14:49,2025-07-21T09:14:49,1,0.95,observed,EVI_CDR_CDR_000450,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000451,P_02193,Person,P_04928,Person,CALLS,2027-02-25T17:45:56,2027-02-25T17:45:56,2027-02-25T17:45:56,2027-02-25T17:45:56,1,0.95,observed,EVI_CDR_CDR_000451,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000452,P_04434,Person,P_03722,Person,CALLS,2025-02-21T23:34:03,2025-02-21T23:34:03,2025-02-21T23:34:03,2025-02-21T23:34:03,1,0.95,observed,EVI_CDR_CDR_000452,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000453,P_00578,Person,P_01811,Person,CALLS,2025-04-22T13:22:27,2025-04-22T13:22:27,2025-04-22T13:22:27,2025-04-22T13:22:27,1,0.95,observed,EVI_CDR_CDR_000453,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000454,P_04249,Person,P_03175,Person,CALLS,2026-10-30T00:34:10,2026-10-30T00:34:10,2026-10-30T00:34:10,2026-10-30T00:34:10,1,0.95,observed,EVI_CDR_CDR_000454,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000455,P_01783,Person,P_01336,Person,CALLS,2025-07-05T05:38:28,2025-07-05T05:38:28,2025-07-05T05:38:28,2025-07-05T05:38:28,1,0.95,observed,EVI_CDR_CDR_000455,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000456,P_04995,Person,P_02191,Person,CALLS,2026-10-22T04:32:14,2026-10-22T04:32:14,2026-10-22T04:32:14,2026-10-22T04:32:14,1,0.95,observed,EVI_CDR_CDR_000456,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000457,P_03346,Person,P_03519,Person,CALLS,2025-11-07T12:26:31,2025-11-07T12:26:31,2025-11-07T12:26:31,2025-11-07T12:26:31,1,0.95,observed,EVI_CDR_CDR_000457,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000458,P_00402,Person,P_00872,Person,CALLS,2025-09-05T02:18:12,2025-09-05T02:18:12,2025-09-05T02:18:12,2025-09-05T02:18:12,1,0.95,observed,EVI_CDR_CDR_000458,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000459,P_03819,Person,P_02394,Person,CALLS,2025-03-22T10:45:50,2025-03-22T10:45:50,2025-03-22T10:45:50,2025-03-22T10:45:50,1,0.95,observed,EVI_CDR_CDR_000459,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000460,P_03591,Person,P_02551,Person,CALLS,2025-01-23T22:58:39,2025-01-23T22:58:39,2025-01-23T22:58:39,2025-01-23T22:58:39,1,0.95,observed,EVI_CDR_CDR_000460,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000461,P_01691,Person,P_01471,Person,CALLS,2027-02-28T23:59:23,2027-02-28T23:59:23,2027-02-28T23:59:23,2027-02-28T23:59:23,1,0.95,observed,EVI_CDR_CDR_000461,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000462,P_01858,Person,P_03391,Person,CALLS,2026-10-28T13:10:00,2026-10-28T13:10:00,2026-10-28T13:10:00,2026-10-28T13:10:00,1,0.95,observed,EVI_CDR_CDR_000462,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000463,P_01548,Person,P_04514,Person,CALLS,2025-06-07T04:16:16,2025-06-07T04:16:16,2025-06-07T04:16:16,2025-06-07T04:16:16,1,0.95,observed,EVI_CDR_CDR_000463,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000464,P_00547,Person,P_02140,Person,CALLS,2027-12-30T02:30:46,2027-12-30T02:30:46,2027-12-30T02:30:46,2027-12-30T02:30:46,1,0.95,observed,EVI_CDR_CDR_000464,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000465,P_00847,Person,P_02237,Person,CALLS,2026-06-21T19:51:49,2026-06-21T19:51:49,2026-06-21T19:51:49,2026-06-21T19:51:49,1,0.95,observed,EVI_CDR_CDR_000465,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000466,P_04584,Person,P_00721,Person,CALLS,2026-03-15T01:58:20,2026-03-15T01:58:20,2026-03-15T01:58:20,2026-03-15T01:58:20,1,0.95,observed,EVI_CDR_CDR_000466,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000467,P_00172,Person,P_04029,Person,CALLS,2026-03-11T21:46:06,2026-03-11T21:46:06,2026-03-11T21:46:06,2026-03-11T21:46:06,1,0.95,observed,EVI_CDR_CDR_000467,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000468,P_03534,Person,P_01279,Person,CALLS,2027-05-23T05:45:58,2027-05-23T05:45:58,2027-05-23T05:45:58,2027-05-23T05:45:58,1,0.95,observed,EVI_CDR_CDR_000468,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000469,P_03036,Person,P_04146,Person,CALLS,2026-12-23T02:21:51,2026-12-23T02:21:51,2026-12-23T02:21:51,2026-12-23T02:21:51,1,0.95,observed,EVI_CDR_CDR_000469,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000470,P_04479,Person,P_04399,Person,CALLS,2027-04-13T16:24:09,2027-04-13T16:24:09,2027-04-13T16:24:09,2027-04-13T16:24:09,1,0.95,observed,EVI_CDR_CDR_000470,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000471,P_04986,Person,P_04386,Person,CALLS,2026-08-13T10:20:43,2026-08-13T10:20:43,2026-08-13T10:20:43,2026-08-13T10:20:43,1,0.95,observed,EVI_CDR_CDR_000471,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000472,P_03211,Person,P_03755,Person,CALLS,2027-05-12T08:46:44,2027-05-12T08:46:44,2027-05-12T08:46:44,2027-05-12T08:46:44,1,0.95,observed,EVI_CDR_CDR_000472,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000473,P_03832,Person,P_03953,Person,CALLS,2026-11-21T16:54:12,2026-11-21T16:54:12,2026-11-21T16:54:12,2026-11-21T16:54:12,1,0.95,observed,EVI_CDR_CDR_000473,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000474,P_04417,Person,P_02378,Person,CALLS,2027-05-11T10:10:55,2027-05-11T10:10:55,2027-05-11T10:10:55,2027-05-11T10:10:55,1,0.95,observed,EVI_CDR_CDR_000474,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000475,P_03496,Person,P_04289,Person,CALLS,2025-03-01T06:14:23,2025-03-01T06:14:23,2025-03-01T06:14:23,2025-03-01T06:14:23,1,0.95,observed,EVI_CDR_CDR_000475,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000476,P_00554,Person,P_02619,Person,CALLS,2027-11-16T06:59:26,2027-11-16T06:59:26,2027-11-16T06:59:26,2027-11-16T06:59:26,1,0.95,observed,EVI_CDR_CDR_000476,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000477,P_02586,Person,P_03369,Person,CALLS,2026-08-11T03:44:07,2026-08-11T03:44:07,2026-08-11T03:44:07,2026-08-11T03:44:07,1,0.95,observed,EVI_CDR_CDR_000477,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000478,P_02043,Person,P_00410,Person,CALLS,2026-12-10T19:32:25,2026-12-10T19:32:25,2026-12-10T19:32:25,2026-12-10T19:32:25,1,0.95,observed,EVI_CDR_CDR_000478,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
